Extraict du Priuilege du Roy.	Extrait du Privilège du Roi.
FILIDAN, FILIDAN, continue parlant à elle.	FILIDAN, FILIDAN, continue parlant à elle.
Spoir des affligés, merueille ſans ſeconde, LUray, mais libre Soleil, qui viſités le monde, Et qui ſans intereſt departés aux mortels Ce qu'ils n’obtiennent pas meſme aux pieds des autels, Qui ne deniés point, ny vvoſtre art, ny vos veilles A qui treuue le Ciel, ſans yeux, & ſans oreilles, Dont les prodigieux & charitables ſoings En mille endroicts diuers ſe ſont faict des teſmoings, D’incurables douleurs celeſte medecine Signales auiourd’huy cette vertu diuine, Qu'vne ieune beauté reclame à ſon ſecours Contre vn mal, dont vostre art peut arreſter le cours, Vne manie extréme a ſon ame ſaiſie, Et tout remede est vain à cette frenaiſie, Si vos ſecrets vantés par les plus enuieux lit jomnu puunos cris ont refuſé les Dieux.	Spoir des affligés, merveille sans seconde, LUray, mais libre Soleil, qui visités le monde, Et qui sans intérêt departés aux mortels Ce qu'ils n'obtiennent pas même aux pieds des autels, Qui ne denise point, ni vvostre art, ni vos veilles A qui àreuve le Ciel, sans yeux, et sans oreilles, Dont les prodigieux et charitables soings San mille ends divers se sont fait des témoin, Dincurables té celeste m Signales ô cette vertu in, D' in cv reclame s do secours Contre çmal, do vôtre urs peut arrêter acours, D' manie cette a son ame divine, Qu' tout cette est vain cette divine, Si vos secrets ans par les plus envieux lit son puunos cris ont refusé les Dieux.
ANGELIQVE.	ANGELIQUE.
Quelle eſt donc ceste belle?	Quelle est donc cette belle?
FILIDAN.	FILIDAN.
Vne ieune merueille Qui peut eſtre en ces lieux n’auroit point de pareille;	Une jeune merveille Qui peut être en ces lieux n'aurait point de pareille;
De doo uuuus uppuis ne enuermonent tes eſpriis, Et ſur tous les obiets ne r’emportoient le prix.	De do uvus uppuis ne enuermonent tes épriis, Et sur tous les objets ne rapportaient le prix.
ANGELIQVE, à Clorimand.	ANGELIQUE, à Clorimand.
Son eſprit eſt gentil, nommés nous cette belle.	Son esprit est gentil, nommez nous cette belle.
ILIDAN.	ILIDAN.
Celie, vnique eſpoir d'vn amant, ſi fidelle, Que voſtre charité s’exercera pour eux St vous eſtes ſenſible aux attmis amoureux.	Celie, unique espoir d'une amant, si fidèle, Que votre charité s'exercera pour eux St vous êtes sensible aux attis amoureux.
**	*
ANGELIQVE.	ANGELIQUE.
Vous nommés cet amant.	Vous nommez cet amant.
FILIDAN.	FILIDAN.
Lucidor, qui luy-meſme Implorera de vous cette faueur extréme;	Lucidor, qui lui-même Implorera de vous cette faveur extrême;
Qui m'enuoye en ſon nom, & qui ne met qu'en vous.	Qui m'envoie en son nom, et qui ne met qu'en vous.
Tout l’eſpoir qui luy reſte & qui nous reſte à tous.	Tout l'espoir qui fer reste et qui nous reste à tous.
ANGELIQVE.	ANGELIQUE.
Adieu, reuien ce ſoir, & r’apporte à ton maistre, Que pour luy ie peux tout.	Adieu, revien ce soir, et rapporte à ton maître, Que pour notre grande peux tout.
Ils'enva Elle continuë eſtant ſeule, Amant ingrat, & traiſtre, Mon mal eſtoit ſi grand, ſans que ta cruauté Fiſt mes ſoings artiſans de ta deſloyauté, Donc pouuant inhumain contenter ton enuie Je rendrois la ſanté qui m’oſteroit la vie, Je ſeruirois tes vœux contre mes interets Et pour vne riuale employrois des ſecrets, Mais que ie ſuis aueugle alors que ie ſouſpire, I'obtiens de mon deſſein la fin que ie deſire;	Ils'enva Elle continue étant seule, Amant ingrat, et traître, Mon mal était si grand, sans que ta cruauté Fît mes soins artisans de ta déloyauté, Donc pouvant inhumain contenter ton envie Je rendrais la santé qui m'ôterait la vie, Je servirais tes vœux contre mes intérêts Et pour une rivale employrais des secrets, Mais que je suis aveugle alors que sans soupire, J'obtiens de mon dessein la fin que sans désire;
Ce tyran de mes ſens tombe ſous mon pouuoir Ie pourray ſans rougir luy parler, & le voir, Enfin, heureux vieillard, il faut que ie confeſſe En cette extremité la douleur qui me preſſe, Mais auec cet eſpoir que ton ſage conſeil -v-	Ce tyran de mes sens tombe sous mon pouvoir Je pourrai sans rougir notre parler, et le voir, Enfin, heureux vieillard, il faut que sans confesse En cette extrémité la douleur qui me presse, Mais auec cet espoir que ton sage conseil -
Meura aidenenu fui mu vreſfeure on piemier appareil.	Meura aidenu fui mu verresfeure on piemier appareil.
CLORIMAND.	CLORIMAND.
I’auray receu le prix de ce peu de ſcience Qu'vn long étude a iointe à mon experience, Si quelque vtilité vous vient de mes aduis Qui n’ont iamais faict tort, à qui les a ſuiuis.	J'aurai reçu le prix de ce peu de science Qu'un long étude à jointe à mon expérience, Si quelque vtilité vous vient de mes avis Qui n'ont jamais fait tort, à qui les a suivis.
ANGELIQVE.	ANGELIQUE.
Sous vn pretexte ſainct, ie ſuy, dans ce voyage Les violents efforts d’vne amoureuſe rage, Florence doit borner ou combler mes malheurs Et ie treuue en ce lieu le ſuiet de mes pleurs, Lucidor, cet ingrat, qui reclame mon ayde Luy meſme m’a bleſſee & me doit du remede, Ie viuois à Lion dans les plus doux plaiſirs Que poſſede vn eſprit qui manque de deſirs, Mes ſens, & ma raiſon, ſous vne loy commune Entretenoient ma ioye, & ma bonne fortune, Aucune paßion ne trauerſoit mon bien, Et ie m’aymois alors, de quoy ie n’aymois rien, Mais que ma liberté fut bien-toſt aſſeruie Aux traicts que décocha ce tyran de ma vie!	Sous un prétexte saint, on suivie, dans ce voyage Les violents efforts d'une amoureuse rage, Florence doit borner ou combler mes malheurs Et ainsi trouve en ce lieu le sujet de mes pleurs, Lucidor, cet ingrat, qui réclame mon aide Luy même m'a blessée et me doit du remède, Je vivais à Lion dans les plus doux plaisirs Que possse un esprit qui manque de désirs, Mes sens, et ma raison, sous une loi commune Entretenaient ma joie, et ma bonne fortune, Aucune Aucun ne trauersoit mon bien, Et ie aymois alors, de ô ie mon bien, Mais que ma vie fut déç asseruie D'aimais rie décocha ce tyran , mais que!
Ie le vis chés Theante, & là ce beau vainqueur Sembla d’vn meſme coup perdre, & rauir vn cœur, Deux regards mutuels firent naiſtre deux flames, Deux regards mutuels aſſeruirent deux ames, Et l'amour eut ſi toſt captiué nos eſprits	Je le vis chez Théante, et là ce beau vainqueur Sembla d'âme coup perdre, et ravir un cœur, Deux regards mutuels firent naître deux flammes, Deux regards mutuels asservirent deux âmes, Et l'amour eut sitôt tôt capté nos esprits
Que luy-meſme ignora que le premier fut pris, I’attribuois au ſoing de noſtre deſtince Cette commune ardeur ſi forte, & ſi-toſt nee, Et ie n’oZois porter mes regards innocens Que ſur ce lâche autheur des ennuys que ie ſens, Ses yeux me répondoient, ſes modestes careſſes A mes ſainctes ardeurs confirmoient ſes promeſſes, Jl partageoit ma peine, où de tous les humains Il eſt le plus adroict en des hommages feints, Mais en combien d’eſprits peut regner la constance Quand l’obiet de leurs vœux n’eſt plus a leur deffence, Et que l’eſloignement efface les crayons De ce qui n’eſt plus veu parce que nous voyons:	Que était-même ignora que le premier fut pris, J'attribuais au soin de notre destince Cette commune ardeur si forte, et sitôt née, Et ieanoZois porter mes regards innocents Innocents sur ce lâche auteur des ennuis que sans sens, Ses yeux me répondaient, ses modestes caresses A mes saintes ardeurs confirmaient ses promesses, Jl partageoit ma peine, où de tous les humains Il est le plus adroit en des hommages feints, Mais en combien d'esprit peut régner la constance Quand l'objet de leurs vœux n'est plus a leur défense, Et que l'éloignement que l' crayons De ce quignest plus parce que nous voyons'
Au fort de nos amours vne affaire importante Eſloigna Lucidor du logis de ſa tante, Le cruel m’abandonne auec ce ſeul eſpoir Que i’aurois dans ſix mois le bien de le reuoir, Et qu’à ſon arriuee vn heureux mariage Nous produiroit les fruicts d’vn ennuyeux ſeruage, Iugés de mes ſouſpir, sil partit toutesfois, Et ſon dernier adieu m’osta l’ame,& la voix;	Au fort de nos amours ymaire importante Esloigna Lucidor du logis de sa tante, Le cruel m'abandonne avec ce seul espoir Que j'aurais dans six mois le bien de le revoir, Et qu'à son arrivée un heureux mariage Nous produirait les fruits d'un ennuyeux servage, Jugez de mes soupir, sil partit toutefois, Et son dernier adieu m'ôta l'âme, la voix;
Depuis i’ay veu des moys l’inégale courriere Six fois recommencer & finir ſa carriere, Auec moins de repos qu’elle qui court touſiours	Depuis j'ai vu des mois l'inégale courrière Six fois recommencer et finir sa carrière, Avec moins de repos qu'elle qui court toujours
Et qui n’oze manquer à diuiſer les iours, Mais ſix mois acheués n’ont point finy ma peine, Ie vis mon eſperance & ſa promeſſe vaine, Helas!	Et qui n'ose manquer à diviser les jours, Mais six mois achevez n'ont point fini ma peine, Je vis mon espérance et sa promesse vaine, Hélas!
combien alors m'écriay-ie, ô trépas Eſpoir des affligés, vien, puis qu’il ne vient pas.	combien alors m'écriai-je, ô trépas Espoir des affligés, vien, puis qu'il ne vient pas.
Que ie verſay de pleurs, que mes ſecrettes plaintes Offencerent du Ciel les loix iustes & ſainctes, Ma douleur chaſque iour accroiſſoit ſes efforts, Et de l’eſprit enfin paſſa iuſques au corps, Un cruel deſeſpoir ſaiſit mon cœur de ſorte Qu'en l’état où i’eſtois on me creut long-temps morMais ce bon-heur fut faux, ie reuins, & la mort Estoit d’intelligence auec mon mauuais ſort.	Que était versai de pleurs, que mes secrètes plaintes Offensèrent du Ciel les lois justes et sûtes, Ma leur chasque jour accroissait ses efforts, Et de l'esprit enfin passa jusques au corps, Un cruel désespoir saisit mon cœur de sorte Qu'en l'état où j'étais on me reut longtemps morMais ce bonheur fut faux, Seigneur revins, et la mort Était d'intelligence avec mon mauvais sort.
4 La loy de mes malheurs m’ordonne encor de viure, Enfin, i’ay feint vn vœu ie t’ay pris pour me ſuiure, Et i’ay ſceu dans ces lieux que l’ingrat que i’aymois Auoit rangé ſon cœur ſous de nouuelles loix, L’amour trouble les ſens de l’obiet qu’il adore, Pour elle, contre moy, ce barbare m'implore, Car ayant ſceu ſon mal i’ay ſemè les faux bruicts;	4 La loi de mes malheurs m'ordonne encor de vivre, Enfin, j'ai feint vœu tou te t'ai pris pour me suivre, Et j'ai su dans ces lieux que l'ingrat que j'aimais Avait rangé son cœur sous de nouvelles lois, L'amour trouble les sens de l'objet qu'il adore, Pour elle, contre moi, ce barbare m'implore, Car ayant sceu son mal j'ai semé les faux bruits;
De ce qui ne peuteſtre eſtant ce que ie ſuis;	De ce qui ne peutêtre étant ce que je suis;
Ie ne poſſede point cet art dont on me louë, le n’ay point de ſecrets, que ceux que ie t’aduouë, Mon deſſein eſt de voir cet infidelle amant Et de luy reprocher ce honteux changement.	Je ne possède point cet art dont on me loue, le n'ai point de secrets, que ceux que ie écloue, Mon dessein est de voir cet infidèle amant Et de lui reprocher ce honteux changement.
CLORIMAND.	CLORIMAND.
L’amour, excuſe tout;	L'amour, excuse tout;
l’experience et l’aage M’ont appris ce qu’il peut en vn ieune courage, Je tiens pour les amants, ſouffre leurs paßions Et ne condamne point leurs reſolutions, Ie n’ay contre vos maux qu’vn aduis ſalutaire L’impoßible preſcrit vn oubly neceſſaire, I'oublirois vn ingat qui changeroit de loy, Et n’aurois point de vœux, pour qui n’a point de I'excuſe toutesfois ceste ardeur indomptable, Une aueugle conſtance est au moins ſupportable.	l'expérience et l'âge M'ont appris ce qu'il peut en un jeune courage, Je tiens pour les amants, souffre leurs passions Et ne condamne point leurs résolutions, Je n'ai contre vos maux qu'un avis salutaire L'implible prescrit un oubli nécessaire, J'oublirais un ingat qui changerait de loi, Et n'aurais point de vœux, pour qui n'a point de J'excuse toutefois cette ardeur indomptable, Une aveugle constance est au moins supportable.
Mais vn iuſte meſpris ſeroit plus genereux Et vous feriés beaucoup pour ce cœur amoureux.	Mais un juste mépris serait plus généreux Et vous feriez beaucoup pour ce cœur amoureux.
ANGELIQVE.	ANGELIQUE.
I’ay contre cette flame à mon repos funeſte Imploré vainement la puiſſance celeſte, J'ay mes propres deſſeins moy-meſme combattus, Jay d’vn œil enuieux penetré ſes vertus, J’ay cherché des deffaux en ce bel homicide, Et n'en ay point treuué que le nom de perfide, Cherchant dequoy haïr ce glorieux amant Je voyois à mes vœux vn appas plus charmant, J'eſtois ingenieuſe à croiſtre mon martyre Et mon mal eſt de ceux que le remede empire.	J'ai contre cette flamme à mon repos funeste Imploré vainement la puissance celeste, J'ai mes propres desseins moi-même combattus, Jais d'un œil envieux penetré ses vertus, J'ai cherché des défauts en ce bel homicide, Et n'en ai point trouvé que le nom de perfide, Cherchant dequoy haïr ce glorieux amant Je voyais à mes vœux un appas plus charmant, J'étais ingénieuse à croître mon martyre Et mon mal est de ceux que le remède empire.
SCENE CINQVIESME.	SCÈNE CINQUIÈME.
Bl loo Ralgenlaa ſavns CLORIMAND.	Bl lo Ralgenla sauns CLORIMAND.
LA NOVRRICE.	LA NOURRICE.
A voila de retour, gloire de l’Uniuers, Evine ſource de biens, & de ſecrets diuers,	A voilà de retour, gloire de l'Univers, Évine source de biens, et de secrets divers,
ANGELIQ Que voulés vous de moy?	ANGELIQ Que voulez -vous de moi?
IE.	JE.
LA NOVRRICE.	LA NOURRICE.
Ce que voſtre prudence Ne ſçauroit dénier à noſtre confidence, Ie ne reclame point ces remedes puiſſants Dont vous rétabliſſés la miſon ſur les ſens, Une moindre faueur ſatisfaict nostre attente Moindre à voſtre reſpect, pour nous plus importante.	Ce que votre prudence Ne saurait dénier à notre confidence, Je ne réclame point ces remèdes puissants Dont vous rétablissés la mison sur les sens, Une moindre faveur satisfait notre attente Moindre à votre respect, pour nous plus importante.
Celie.	Celie.
LA PELERINE ANGELIO E.	LA PÈLERINE ANGELIO E.
On m’a parlé de cet obiet charmant,	On m'a parlé de cet objet charmant,
LA NOVRRICE, Elle m’enuoye.	LA NOURRICE, Elle m'envoie.
AMGDDIGVE, à Cioiinand.	AMGDDIGVE, à Cioiinand.
Allés, i’entre dans vn moment.	Allez, j'entre dans un moment.
LA NOVRRICE.	LA NOURRICE.
Elle m’enuoye à vous, & de ſa part, Madame, Si vous estes ſenſible à l’amoureuſe flame, I'implore à vos genoux vostre diſcretion En faueur de ſon ſexe, & de ſa paßion, Les autheurs de ſon estre, & de ſon dur martyre Se donnent ſur ſes vœux vn tyrannique Empire, Et veulent qu’on ſouſmette à leur authorité La plus libre action de noſtre volonté, Jls immolent Celie à la recherche auare De Lucidor charmant, incompamble, & mre, Mais ſon ſeul intereſt luy faict conſiderer Cette beauté, qu’vn autre eſt heureux d’adorer;	Elle m'envoie à vous, et de sa part, Madame, Si vous êtes sensible à l'amoureuse flamme, J'implore à vos genoux votre discrétion En faveur de son sexe, et de sa passion, Les auteurs de son être, et de son dur martyre Se donnent sur ses vœux un tyrannique Empire, Et veulent qu'on sousmette à leur autorité La plus libre action de notre volonté, Ils immolent Célie à la recherche avare De Lucidor mant, Ancompamble, et mère, Mais son seul intérêt lui le considérer Cette seule, çonsidérer est heureux d'elle;
Vn amant plus ſenſible & plus cher à Celie A faict naistre ſa flame, & fu meummolie, Et la neceßité d’accepter ſon riual Ne pouuoit s’éuiter que par un autre mal, En ce commun deſſein, ils ont deuancé l’heure Qu'il faut qu’amour triomphe, & que la honte meu –O	Un amant plus sensible et plus cher à Celie A fait naître sa flamme, et fu meumolie, Et la nécessité d'accepter son rivalu Ne pouvait s'éviter que par un autre mal, En ce commun dessein, ils ont devancé l'heure Qu'il faut qu'amour triomphe, et que la honte meu 
