Auec Priuilege du Roy.	Avec Privilège du Roi.
A frumtana mantid ne telu luipoux;	À frumtana mantid ne telu luipoux;
Ne vous faſchez donc point n’en ſoyez point jaloux.	Ne vous fâchez donc point n'en soyez point jaloux.
L'Amoan.	L'Amoan.
de IYSAMENE.	de IYSAMENE.
Qui le peut empeſcher?	Qui le peut empêcher?
la fureur me ſurmonte.	la fureur me surmonte.
CHRESPHONTE.	CHRÉPHONTE.
La haine de Merope, & le bras de Chreſphonte.	La haine de Merope, et le bras de Chresphonte.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
A piumiene u udceul ee crain peumamal;	À piumiene u dceul ce crain peumal;
Merope qui le ſçait ne luy veut point de mal:	Mérope qui le sait ne lui veut point de mal:
elle reçoit ſes vœux;	elle reçoit ses vœux;
CHRESPONTE.	CHRÉPONTE.
Cette illuſtre Princeſſe Doit hair vn Amant qui fait honte à la Grece.	Cette illustre Princesse Doit haïr un Amant qui fait honte à la Grèce.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
De ſon bon-heur futur vous eſtes enuieux.	De son bonheur futur vous êtes envieux.
dans le vouloir nonen des laits de les ayeuik Que luy reprochez vous?	dans le vouloir nonen des laits de les aieuik Que tu reprochés -vous?
CHRESPHONTE.	CHRÉPHONTE.
La mort d’Ariſtomene.	La mort d'Aristomène.
L’Ambaſſ.	L'Ambass.
de TY SAMENE.	de TY SAMENE.
Faites contre le Ciel éclatter voſtre haine;	Faites contre le Ciel éclatter votre haine;
Cet impie a ſenſy la colere des Dieux, Et ſon corps foudroyé fume encor dans ces lieux, Le Ciel ſans Tyſamene en a purgé la terre.	Cet impie a zenzi la colère des Dieux, Et son corps foudroyé fume encor dans ces lieux, Le Ciel sans Tysamène en a purgé la terre.
CHRESPHONTE.	CHRÉPHONTE.
Cet Artiſan du crime a forgé ce tonnerre, Ce trait lancé du Ciel eſt vn coup de ſa main;	Cet Artisan du crime a forgé ce tonnerre, Ce trait lancé du Ciel est un coup de sa main;
Il contrefait les Dieux, & n’eſt qu’vn aſſaſſin, Chreſphonte punira ce nouueau Salmonée, Il veut dés auiourd’huy finir ſa deſtinée:	Il contrefait les Dieux, et n'est qu'un assassin, Chréphonte punira ce nouveau Salmonée, Il veut dès aujourd'hui finir sa destinée:
S’il ne fuit ſa colere au bout de l’Vniuers, Ce Monſtre deuiendra la paſture des vers.	S'il ne fuit sa colère au bout de l'Univers, Ce Monstre deviendra la pâture des vers.
Mais deuant ſon vangeur il n’oſeroit paroiſtre, Et l’on eſt touſiours laſche alors que l’on eſt traiſtre, Le cœur luy glaceroit de crainte à ſon aſpect.	Mais devant son vengeur il n'oserait paraître, Et l'on est toujours lâche alors que l'on est traître, Le cœur lui glacerait de crainte à son aspect.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Vous parlez d’vn Monarque auec peu de reſpect;	Vous parlez d'un Monarque avec peu de respect;
Et ſi vous meritiez d’attirer ma colere, Ie porte à mon coſté de quoy vous faire taire;	Et si vous méritiez d'attirer ma colère, Je porte à mon côte de quoi vous faire taire;
Mais ie m’abaiſſerois en vous traitant ainſi, Ie ſuis du ſang des Rois.	Mais ici m'abaisserais en vous traitant ainsi, Je suis du sang des Rois.
CHRESPHONTE.	CHRÉPHONTE.
Et moy i’en ſuis auſſi,	Et moi j'en suis aussi,
LAmpail.	LAmpail.
de IISAMENE.	de IISAMENE.
Dans voſtre propre ſang ie lauerais ma honte:	Dans votre propre sang ie laverais ma honte:
Car ie ſuis Tyfamene,	Car ie suis Tyfamène,
CHRESPHONTE.	CHRÉPHONTE.
Et moy ie ſuis Chreſphonte, Fatal aux impoſteurs, & fatalaux Tyrans;	Et moi assez suis Chresphonte, Fatal aux imposteurs, et fatalaux Tyrans;
Mais il faut decider nos fameux differends, Chacun dans ce Palais nous ſuit & nous éclaire Allons dans noſtre camp pour terminer l’affaire, Sortons de cette Cour ſans aduertir le Roy, L’Ambaſſ.	Mais il faut décider nos fameux différends, Chacun dans ce Palais nous suit et nous éclaire Allons dans notre camp pour terminer l'affaire, Sortons de cette Cour sans avertir le Roi, L'Ambass.
de TYSAMENE.	de TYSAMENE.
CHRESPHONTE.	CHRÉPHONTE.
Allons donc, ſuiuez moy.	Allons donc, suivez -moi.
E  I E	 I Y
SCENE PREMIERE.	SCÈNE PREMIÈRE.
MEROPE, CEPHALIE.	MEROPE, CÉPHALIE.
MEROPE.	MEROPE.
Voy c’eſtoit Tyſamene!	Vois c'était Tysamène!
CEPHALIE.	CÉPHALIE.
Ouy Madame luy meſme.	Oui Madame lui même.
Dieux!	Dieux!
MEROPE.	MEROPE.
CEPHALIE.	CÉPHALIE.
Comme Chreſphonte ardemment il vous ayme;	Comme Chresphonte ardemment il vous aime;
Il paſſoit à la Cour pour lon Ambairaueur Et tous deux au combat courent auecque ardeur, Ils ſont tous deux ſortis des murs de Mantinée;	Il passait à la Cour pour lon Ambairaveur Et tous deux au combat courent avec ardeur, Ils sont tous deux sortis des murs de Mantinée;
Madame craignez donc cette grande iournée;	Madame craignez donc cette grande journée;
Tremblez pour voſtre Amant	Tremblez pour votre Amant
MEROPE.	MEROPE.
Il ne craint pas pour ſoy;	Il ne craint pas pour soi;
Ainſi de tous coſtez ie ſuis en aſſeurance, I’eſpere en ſon amour, i’eſpere en ſa vaillance, Et d’vn ſecret plaiſir le cœur au ſein me bat;	Ainsi de tous côtés je suis en assurance, J'espère en son amour, j'espère en sa vaillance, Et d'H secret plaisir le cœur au sein me bat;
Tu me fais craindre en vain le ſuccez du combat, Et Chreſphonte n’a pas vne vertu commune.	Tu me fais craindre en vain le succès du combat, Et Chresphonte n'a pas une vertu commune.
Sa valeur comme eſclaue enchaîne la fortune:	Sa valeur comme esclaue enchaîne la fortune:
La victoire auiourd’huy malgré ſes enuieux, Va le faire monter ſur ſon char glorieux;	La victoire aujourd'hui malgré ses envieux, Va le faire monter sur son char glorieux;
Ie la croy deſia voir batant l’air de ſes ailes Peintes des mains des nieux de couleurs immortelles, Plus brillante cent fois que n’eſt l’aſtre du jour Qui ramene tuinqueur emeipnonte en cette Cour;	Je la crois déjà voir bâtant l'air de ses ailes Peintes des mains des nieux de couleurs immortelles, Plus brillante cent fois que n'est l'astre du jour Qui ramène tuinqueur emeipnonte en cette Cour;
Que l’amour accompagne & le ieune Hymenée, Et tous quatre en triomphe entrer dans Mantinée.	Que l'amour accompagne et le jeune Hyménée, Et tous quatre en triomphe entrer dans Mantinée.
CEPHALIE.	CÉPHALIE.
Connoifſant la valeur de voſtre Illuſtre Amant, Cet eſpoir glorieux n’eſt pas ſans fondement;	Connaissant la valeur de votre Illustre Amant, Cet espoir glorieux n'est pas sans fondement;
Mais Mars eſt inconſtant, la fortune eſt changeante.	Mais Mars est inconstant, la fortune est changeante.
MEROPE.	MEROPE.
Par force la vertu la peut rendre conſtante.	Par force la vertu la peut rendre constante.
Si Chreſphonte auiourd’huy n’eſtoit victorieux, Le Ciel ſeroit iniuſte & l’Vniuers ſans Dieux.	Si Chresphonte aujourd'hui n'était victorieux, Le Ciel serait injuste et l'Univers sans Dieux.
Ils doiuent ſeconder ſes deſſeins legitimes, C’eſt pour eux qu’ir coniout, puis qu'ir combat les crimes, Sa race fut touſiours vtile aux immortels nelon tilone afremmyr anermit leuis Autels.	Ils doivent seconder ses desseins légitimes, C'est pour eux qu'ir conjout, puis qu'ir combat les crimes, Sa race fut toujours utile aux immortels nelon tilone afremmyr anermit luis Autels.
Du haut de nos ramparts os.	Du haut de nos remparts os.
tu veu leurs armées?	tu vu leurs armées?
CEPHALIE.	CÉPHALIE.
Ouy toutes deux eſtoient à combatre animées, Le choq s’alloit donner:	Oui toutes deux étaient à combattre animées, Le choc s'allait donner:
mais ie n’oſay le voir.	mais ici n'osai le voir.
MEROPE.	MEROPE.
Taraiſon ſur toy meſme abien peu de pouuoirt	Taraison sur toi -même abien peu de pouvoir
CEPHALIE.	CÉPHALIE.
I a peur glace mon ſein quand ie penſe au carnage, Pour voir verſer du ſang i’ay trop peu de courage.	I a peur glace mon sein quand ie pense au carnage, Pour voir verser du sang j'ai trop peu de courage.
MEROPE Si le Roy l’euſt permis, du haut de nos ramparts, I’aurois veu ſans pallir dans les horreurs de Mars, Mon Amant decider ſon illuſtre querelle:	MEROPE Si le Roi l'eût permis, du haut de nos remparts, J'aurais vu sans pallir dans les horreurs de Mars, Mon Amant décider son illustre querelle:
CEPHALIE.	CÉPHALIE.
Oronte vous en vient apporter la nouuelle,	Oronte vous en vient apporter la nouvelle,
SCENE II.	SCÈNE II.
MEROPE, CEPHALIE.	MEROPE, CÉPHALIE.
MEROPE.	MEROPE.
Arle Oronte, as-tu fait ce que i’ay commandé, I As-tu veu le combat, tout eſt-il decidé?	Arle Oronte, as-tu fait ce que j'ai commandé, I As-tu vu le combat, tout est-il décidé?
ORONTE.	ORONTE.
Madame c’en eſt fait la baraille eſt donnée;	Madame c'en est fait la baraille est donnée;
Et vous deuez benir cette heureuſe iournée.	Et vous devez bénir cette heureuse journée.
La fortune répond à vos iuſtes ſouhaits:	La fortune répond à vos justes souhaits:
Le vaiiqueur qui vous plaiſt vous donnera la Paix.	Le vaisqueur qui vous plaît vous donnera la Paix.
MEROPE.	MEROPE.
Quels Dieux?	Quels Dieux?
ou quels Démons luy découurent ma flame;	ou quels Démons nom découvrent ma flamme;
Mais ſçais-tu mes ſecrets & lis tu dans mon ame?	Mais sais-tu mes secrets et lis tu dans mon âme?
ORONTE.	ORONTE.
Ie ſçay lequel des deux vous deuez eſtimer, Sans vous faire rougir, ie puis vous le nommer,	Je sais lequel des deux vous devez estimer, Sans vous faire rougir, je puis vous le nommer,
ORONTE.	ORONTE.
Par voſtre ordre ces Roys m’ayans tous deux permis D’aller au point du iour voir leurs Camps ennemis.	Par votre ordre ces Rois m'ayant tous deux permis Daller au point du jour voir leurs Camps ennemis.
Ses premiers feux à peine ont rougy les Montagnes, Que de leurs camps nombreux ils couurent les Campagnes, Auſſi loin que l’on peut eſtendre ſes regards, On ne voit que cheuaux, qu’hommes de toutes parts, Et de ces combattans les troupes inhumaines, Rempliſſent les valons, & les monts & les plaines, Et d’eſpais bataillons les champs ſont ſi couuerts, Qu’il ſemble que l’on ait aſſemblé l’Vniuers:	Ses premiers feux à peine ont rougi les Montagnes, Que de leurs camps nombreux ils couvrent les Campagnes, Aussi loin que l'on peut étendre ses regards, On ne voit que chevaux, qu'hommes de toutes parts, Et de ces combattants les troupes inhumaines, Remplissent les valons, et les monts et les plaines, Et d'épais bataillons les champs sont si couverts, Qu'il semble que l'on ait assemblé l'Vniuers:
Qu'vne moitié du monde à l’autre fait la Guerre, Pour voir à qui ſera l’empire de la Terre:	Qu'une moitié du monde à l'autre fait la Guerre, Pour voir à qui sera l'empire de la Terre:
Mais vn deſſein plus noble animoit leurs Eſprits, Puiſque vous en eſtiez, & l’obiet & le prix, Ce ſuperbe appareil reſpond à voſtre gloire, Rien ne ſera iamais ſi digne de memoire.	Mais un dessein plus noble animait leurs Esprits, Puisque vous en étiez, et l'objet et le prix, Ce superbe appareil répond à votre gloire, Rien ne sera jamais si digne de mémoire.
Dans l’vne & l’autre aimée on voyoit pluſieurs Roys, La Grece deuant Troye en vit moins à la fois.	Dans l'une et l'autre aimée on voyait plusieurs Rois, La Grèce devant Troie en vit moins à la fois.
La Nef meſme d’Argos enfermoit moins de Princes, Quoy qu’on en euſt tiré de toutes ſes Prouinces:	La Nef même d'Argos enfermait moins de Princes, Quoi qu'on en eût tiré de toutes ses Provinces:
Mais les deux generaux chacun de leur coſté, Faiſoient ſur tout le reſte admirer leur fierté.	Mais les deux généraux chacun de leur côté, Faisaient sur tout le reste admirer leur fierté.
Ie reconnois de loin le fameux Heraclide, Sous le large pauois du redoutable Alcide, Ou ſes douze trauaux entoien peints à l’entour,	Je reconnais de loin le fameux Héraclide, Sous le large pavais du redoutable Alcide, Ou ses douze travaux entoyen peints à l'entour,
IRAGI-COMEDIE.	JRAGI-COMÉDIE.
Et ce Heros luy-meſme enchaîné par l’Amour.	Et ce Héros nous-même enchaîné par l'Amour.
Sur le ſien Tyſamẽne auoit peint voſtre image.	Sur le sien Tysamène avait peint votre image.
L’aſtre du iour luiſant ſur vn ſi bel ouvrage, Et meſlant ſes rayons à voſtre teint vermeil, En terre comme au Ciel faiſoit voir vn Soleil.	L'astre du jour luisant sur un si bel ouvrage, Et mêlant ses rayons à votre teint vermeil, En terre comme au Ciel faisait voir un Soleil.
Ces deux fameux Riuaux, ces deux foudres de guerre, Montez deſſus des chars qui voloient ſur la terre, Deuant que de donnet le ſignal du combat, Courent de rang en rang animer le Soldat Par l’amour du butin & de la renommée, Et paroiſſent tous deux l’ame de leur armée.	Ces deux fameux Rivaux, ces deux foudres de guerre, Montez dessus des chars qui volaient sur la terre, Deuant que de donnet le signal du combat, Courent de rang en rang animer le Soldat Par l'amour du butin et de la renommée, Et paraissent tous deux l'âme de leur armée.
Le vaillant Tyſamene ambitieux d’honneur, En ce iour d’vn vaincu voulant faire vn vainqueur, D’vn general prudent donne vne illuſtre preuue, Il range ſes ſoldats ſur la riue du fleuue, Et pour les obliger d’eſtre tous genereux, Il laiſſe tout exprés le fleuue derriere eux;	Le vaillant Tysamène ambitieux d'honneur, En ce jour d'un vaincu voulant faire un vainqueur, D'un général prudent donne deux illustre preuve, Il range ses soldats sur la rive du fleuve, Et pour les obliger d'être tous généreux, Il laisse tout exprès le fleuve derrière eux;
Il ne met leur ſalut qu’en leur ſeule vaillance, Et dans leur deſeſpoir fonde leur eſperance.	Il ne met leur salut qu'en leur seule vaillance, Et dans leur désespoir fonde leur espérance.
Pour ne rien hazarder en prodiguant ſon ſang, Au corps de la bataille il va prendre ſon rang.	Pour ne rien hasarder en prodiguant son sang, Au corps de la bataille il va prendre son rang.
D’autre coſté Chreſphonte à ce combat s’appreſte.	D'autre côté Chresphonte à ce combat s'apprête.
Fait marcher ſon aimée & ſe met à la teſte, Oubliant qu’il eſt chef, il agit en ſoldat, Auec impatience il attend le combat.	Fait marcher son aimée et se met à la tête, Oubliant qu'il est chef, il agit en soldat, Avec impatience il attend le combat.
Le ſignal de bataille en meſme temps ſe donne, D’vn effroyable bruit l’air agité réſonne, Et le ſon de l’airain ſe meſle auec les cris, D’vn nuage de dards les Cieux ſont obſcurcis:	Le signal de bataille en même temps se donne, D'un effroyable bruit l'air agité résonne, Et le son de l'air se mêle avec les cris, D'un nuage de dards les Cieux sont obscurcis:
Le ſoldat furieux plein de rage & d’enuie, Selon qu’il plaiſt au ſort rauit ou perd la vie, De tous les deux coſtez chacun fait ſes efforts, En foule les viuans deſcendent chez les morts;	Le soldat furieux plein de rage et d'envie, Selon qu'il plaît au sort ravit ou perd la vie, De tous les deux côtés chacun fait ses efforts, En foule les vivants descendent chez les morts;
Mais à la fin tout cede au grãd cœur de Chreſphonte, Rien ne s’oppoſe à luy que ſon bras me ſurmonte.	Mais à la fin tout cède au grand cœur de Chresphonte, Rien ne s'oppose à Madère que son bras me surmonte.
Ce redoutable Chef marche en victorieux,	Ce redoutable Chef marche en victorieux,
MEROPE.	MEROPE.
O Dleux!	Ô Dleux!
nu Ieſt vaſſiant & qu’il eit gionieux, Mais pourſuis,	nu Iest vassiant et qu'il eit gionieux, Mais poursuis,
ORONTE.	ORONTE.
Ce Heros, aux yeux de tout le monde;	Ce Héros, aux yeux de tout le monde;
Rompt la premiere ligne & vient à la ſeconde.	Rompt la première ligne et vient à la seconde.
Tyſamene le voit & ſans perdre le cœur, Va courageuſement rencontrer ce vainqueur;	Tysamène le voit et sans perdre le cœur, Va courageusement rencontrer ce vainqueur;
Tous deux égallement à la gloire pretendent.	Tous deux égallement à la gloire prétendent.
Pour la mieux diſputer de leurs chars ils deſcendent;	Pour la mieux disputer de leurs chars ils descendent;
Leur combat attirant les regards de chacun, De cent mille combats il ne s’en fait plus qu’vn.	Leur combat attirant les regards de chacun, De cent mille combats il ne s'en fait plus qu'un.
Chreſphonte tout brûlant de fureur & de haine, Commance le premier d’attaquer Tyſamene, Et de toute ſa force en luy lançant vn trait, Auecque ſon eſcu perce voſtre portrait.	Chresphonte tout brûlant de fureur et de haine, Commance le premier d'attaquer Tysamène, Et de toute sa force en lui lançant un trait, Avec son écu perce votre portrait.
Tyſamene s’écrie, as-tu manqué d’adreſſe, Sans bleſſer ton Riual, d’offencer ta Maiſtreſſe!	Tysamène s'écrie, as-tu manqué d'adresse, Sans blesser ton Rival, d'offenser ta Maîtresse!
Et luy lançant ſon dard auec plus de vigueur, Luy perce d’vn ſeul coup le bouelier & le cœur.	Et deux lançant son dard avec plus de vigueur, Lui perce d'une seul coup le bouelier et le cœur.
O ent ai ſuj uitan qu'on punn ton audace, Chreſphonte en meſme rẽps tombe mort ſur la place,	Ô ent ai suj an qu'on punn ton audace, Chresphonte en même ronps tombe mort sur la place,
MEROPE.	MEROPE.
Iuſtes Dieux!	Justes Dieux!
qu’as-tu dit, quoy donc Chreſphonte eſt mort!	qu'as-tu dit, quoi donc Chresphonte est mort!
ORONTE.	ORONTE.
Ouy ſon Riual vainqueur a terminé ſon ſort.	Oui son Rival vainqueur a terminé son sort.
MEROPE.	MEROPE.
Helas!	Hélas!
ie n’en puis plus, ſouſtien moy Cephalie.	Le n'en puis plus, soutien moi Céphalie.
ORONTE.	ORONTE.
ORONTE.	ORONTE.
Mais d’ou peut proceder cette mélancholie?	Mais d'ou peut procéder cette mélancolie?
MEROPE.	MEROPE.
Quoy, Chreſphõte eſt-il mort, ne te trompes tu pas?	Quoi, Chresphote est-il mort, ne te trompes tu pas?
aſends Mes yeux en ſont têmoins & i’ay veu ſon treſpas.	asends Mes yeux en sont têmoins et j'ai vu son trépas.
MEROPE.	MEROPE.
Ah cruel!	Ah cruel!
eſt-ce là cette heureuſe nouuelle, Qui va couurir mes yeux d’vne nuit eternelle?	est-ce là cette heureuse nouvelle, Qui va couvrir mes yeux d'une nuit éternelle?
Qui m’ouurira la tombe auant la fin du iour?	Qui m'ouvrira la tombe avant la fin du jour?
Tu connois mal mon cœur ma haine, & mon amour.	Tu connais mal mon cœur ma haine, et mon amour.
ORONTE.	ORONTE.
Par la mort de celuy qui met l’eſtat en proye, lecrurons rout euulerviie cxcemue loje, Et par l’heureux ſuccez de voſtre deffenſeur, I’ay creu vous annoncer vn ſignalé bon-heur.	Par la mort de celui qui met l'état en proie, lecrurons rout euulerviie cxcemue loje, Et par l'heureux succès de votre défenseur, J'ai cru vous annoncer un signalé bonheur.
MEROPE, ſeule.	MEROPE, seule.
Tu ſçais que ce vainqueur veut m’auoir pour ſalaire, Que mon funeſte Hymen eſt fatal à mon Pere, A qu’iiluy doit raun le iceptre & la clarte:	Tu sais que ce vainqueur veut m'avoir pour salaire, Que mon funeste Hymen est fatal à mon Père, A qu'ilvi doit raun le iceptre et la clarté:
Tu crois donc que mes feux manquent de pieté;	Tu crois donc que mes feux manquent de piété;
Ah!	Ah!
ie dois deteſter ta laſche complaiſance.	Ne dois détester ta lâche complaisance.
Euite ma fureur, euitant ma preſence.	Euite ma fureur, évitant ma présence.
ORONTE, s’en va.	ORONTE, s'en va.
Apreſent, apreſent ie pourray librement, Flaindie letriite Ioit de mon Adelle Amant?	Aprésent, aprèsent apprendre pourrai librement, Flaindie letriite Iait de mon Adelle Amant?
Coulez coulez mes pleurs, & baignez mon viſage;	Coulez coulez mes pleurs, et baignez mon visage;
Deſtin ie ſuis vaincuë, & cede à ton ouurage.	Destin à ton vaincuë, et cède à ton ouvrage.
Il eſt mort, il eſt mort, ah Dieux, injuſtes Dieux!	Il est mort, il est mort, ah Dieux, injustes Dieux!
Mais mon eſprit ſe trouble & deuient furieux.	Mais mon esprit se trouble et devient furieux.
CEPHALIE.	CÉPHALIE.
Ah!	Ah!
ne permettez pas que ce mal vous ſurmonte.	ne permettez pas que ce mal vous surmonte.
MEROPE.	MEROPE.
Dépeſche promprement, fay retourner Oronte, Qu’il me vienne aſſeurer s’il a perdu le iour;	Dépêche promprement, fais retourner Oronte, Qu'il me vienne assurer s'il a perdu le jour;
Arreſte, va, reuiens, non non, pour mon amour Il n’en a dit que trop, il s’eſt trop fait entendre, I’ay perdu pour iamais, & Chreſphonte & Scamandre;	Arrête, va, reviens, non non, pour mon amour Il n'en a dit que trop, il s'est trop fait entendre, J'ai perdu pour jamais, et Chresphonte et Scamandre;
Les chants de mon Hymen ſont de longs cris de deuil, Et celuy que i’aymois, eſt dedans le cercueil.	Les chants de mon Hymen sont de longs cris de deuil, Et celui que j'aimais, est dedans le cercueil.
En vain i’ay ſi long-temps éprouué ſa conſtance, En vain toute la Grece a connu ſa vaillance;	En vain j'ai si longtemps éprouvé sa constance, En vain toute la Grèce a connu sa vaillance;
Puis qu’il n’eſt plus viuant, & ne me peut plus voir Il ne m’a rien laiſſé que mon ſeul deſeſpoir Auecque ſon meurtrier le traiſtre Tylamene, Et ſon trépas meliure à l’objet de ma haine:	Puis qu'il n'est plus vivant, et ne me peut plus voir Il ne m'a rien laissé que mon seul désespoir Avec son meurtrier le traître Tylamène, Et son trépas mélivre à l'objet de ma haine:
cn Moit lous peut em, de mminude mui neurs.	Un Moit lous peut em, de méminude mui neurs.
CEPHALIE.	CÉPHALIE.
madame le Roy vient, moderez vos douleurs.	madame le Roi vient, modérez vos douleurs.
SCENE III.	SCÈNE III.
LE ROY, MEROPE.	LE ROY, MEROPE.
LE ROY.	LE ROY.
A fille qu’auez-vous, d’où naiſſent vos alarM mes, D’où vient que de vos yeux ie voy couler des larmes?	À fille qu'avez-vous, d'où naissent vos alarM mes, D'où vient que de vos yeux enfin vois couler des larmes?
Lors que le luſte Ciel appaiſe ſon courroux Et que ie vous ameine vn vainqueur pour eſpoux.	Lors que le luste Ciel apaise son courroux Et que je vous âmeine un vainqueur pour époux.
MEROPE.	MEROPE.
Puis-je ſans eſtre impie accomplir l’Hymenée, Quand ie voy contre vous s’armer la Deſtinée?	Puis-je sans être impie accomplir l'Hyménée, Quand tu vois contre vous s'armer la Destinée?
Redoutant les effets de la Prediction, Ce vainqueur eſt l’obiet de mon auerſion:	Redoutant les effets de la Prédiction, Ce vainqueur est l'objet de mon aversion:
Vn Eipoux eit trop cher lors qu’il nous couſte vn Pere.	Un Éipoux eit trop cher lors qu'il nous coûte un Père.
LE ROY.	LE ROY.
De ſes illuſtres faits toy ſeule és le ſalaire;	De ses illustres faits toi seule ès le salaire;
Il me laiſſe mon ſceptre, & ina niie eit lon prix:	Il me laisse mon sceptre, et ina niie eit lon prix:
Pour rendre ton eſprit ſatisfait & ſurpris, Cet Eſpoux genereux eſt le braue Scamandre.	Pour rendre ton esprit satisfait et surpris, Cet Espoux généreux est le brave Scamandre.
MEROPE.	MEROPE.
Puis qu’il n’eſt plus viuant, ſeroit-il voſtre Gendre?	Puis qu'il n'est plus vivant, ferait-il votre Gendre?
Ah!	Ah!
vous me repaiſſez d’vn eſpoir deceuant.	vous me repaissez d'un espoir décevant.
LE ROY.	LE ROY.
Scamandre c’eſt Chreſphonte, & Chreſphohte eſt viuant.	Scamandre c'est Chresphonte, et Chresphohte est vivant.
MEROPE.	MEROPE.
Scamandre eſt mort, Seigneur ſi Scamandre eſt Chreſphonte, Ie viens de le ſçauoir par la bouche d’Oronte, Tous les deux ne ſont plus.	Scamandre est mort, Seigneur si Scamandre est Chréphonte, Je viens de le savoir par la bouche d'Oronte, Tous les deux ne sont plus.
EEROT Ie l’ay creu comme luy, Et Chreſphonte à trompé tout le monde auiourd’huy, Il eſt viuant, vainqueur, plein d’amour & de gloire.	EEROT -Je l'ai cru comme lui, Et Chréphonte à trompé tout le monde aujourd'hui, Il est vivant, vainqueur, plein d'amour et de gloire.
MEROPE.	MEROPE.
Seroit-il bien poſſible ô Dieux le puis-je croire	Serait-il bien possible ô Dieux le puis-je croire
LE ROY.	LE ROY.
Puis que ie te le dis, tu n’en dois plus douter.	Puis que ie te le dis, tu n'en dois plus douter.
MEROPE.	MEROPE.
Mais d’où naiſt cet erreur.	Mais d'où naît cet erreur.
LE ROY.	LE ROY.
Ie vay te le conter.	Je vais te le conter.
Ces Roys pour decider cette grande iournée, Faiſant auec leur camp marcher la Deſtinée, Tyſamene fait voir lors qu’il range le ſien, Que l’eſpoir des vaincus eſt de n’eſperer rien.	Ces Rois pour décider cette grande journée, Faisant avec leur camp marcher la Destinée, Tysamène fait voir lors qu'il range le sien, Que l'espoir des vaincus est de n'espérer rien.
Chreſphonte redoutable à l’égal du tonnerre, Dans ce fameux combat veut terminer la guerre.	Chresphonte redoutable à l'égal du tonnerre, Dans ce fameux combat veut terminer la guerre.
Il veut dans ce beau iour couronner ſes exploits Et vaincre ſon Riual pour la derniere fois:	Il veut dans ce beau jour couronner ses exploits Et vaincre son Rival pour la dernière fois:
Pour ne plus retarder cet Hymen qu’il ſouhaitte Son bras veut ioindre encor ſa mort à ſa deffaite:	Pour ne plus retarder cet Hymen qu'il souhaite Son bras veut joindre encor sa mort à sa défaite:
Mais ſçachant qu’il le craint & qu’aux autres combats, Il éuitoit touſiours ſa rencontre & ſon bras:	Mais sachant qu'il le craint et qu'aux autres combats, Il éuitoit toujours sa rencontre et son bras:
Quand pour eſtre inconnu dans le fort des alarmes, Auec ſon Lieutenant il eut changé les armes, Qu’il eut chargé ſon bras de ce large pauois, Où ſon diuin Ayeul a graué ſes exploits, Il monte ſur ſon char le courageux Hymette, Il choiſit l’aile gauche & luy donne la droitte.	Quand pour être inconnu dans le fort des alarmes, Avec son Lieutenant il eut changé les armes, Qu'il eut chargé son bras de ce large pavais, Où son divin Aïeul a gravé ses exploits, Il monte sur son char le courageux Hymette, Il choisit l'aile gauche et lui donne la droitte.
Là le combat commence & dure peu de temps;	Là le combat commence et dure peu de temps;
Car Hymette attaquoit de foibles combattans De Corinthe, & d’Elis les troupes ramaſſées, Par ce fier Lieutenant ſont viuement pouſſées Et de ce bon ſuccés Hymette glorieux, A l’aile droite vn temps paroiſt victorieux;	Car Hymette attaquait de faibles combattants De Corinthe, et d'Élis les troupes ramassées, Par ce fier Lieutenant sont vivement poussées Et de ce bon succès Hymette glorieux, À l'aile droite un temps paraît victorieux;
M ais Tyſamene enfin l’attaque & le ſurmonte;	M Mais Tysamene enfin l'attaque et le surmonte;
Er croit en le tuant auoir tué Chreſphonte.	Er croit en le tuant avoir tué Chresphonte.
Tandis le v ay Chreſphonte en l’ardeur des comDe Sparte ſurmontant les plus vaillans Soldats, Qui rendirent deux fois ſa victoire imparfaite, Et ſçeurent touſiours faire vne heureuſe retraite, Ces genereux guerriers, ces hommes ſans effroy, Combattent à coſté de Pentille leur Roy.	Tandis le v ais Chresphonte en l'ardeur des comDe Sparte surmontant les plus vaillants Soldats, Qui rendirent deux fois sa victoire imparfaite, Et sçeurent toujours faire une heureuse retraite, Ces généreux guerriers, ces hommes sans effroi, Combattent à côté de Pentille leur Roi.
Ce Prince à ce Heros fait long temps reſiſtance, Et Chreſphonre voyant la victoire en balance, A trauers l’eſpeſſeur d’vne foreſt de dards, Fait voir aux ennemis la mort dans ſes regards;	Ce Prince à ce Héros fait long temps résistance, Et Chréphonre voyant la victoire en balance, À travers l'épesseur d'une forêt de dards, Fait voir aux ennemis la mort dans ses regards;
Il prend ſon cymeterre, & de ce fer qui brille, Ouure ce bataillon, tuë Alcée & Pentille, Et faiſant tout plier ſous ſes nobles efforts, Fait dans le champ de Mars vne moiſſon de morts.	Il prend son cimeterre, et de ce fer qui brille, Ouvre ce bataillon, tuue Alcée et Pentille, Et faisant tout plier sous ses nobles efforts, Fait dans le champ de Mars une moisson de morts.
