A PARIS.	À PARIS.
M Andatum tuum curo diligenter.	M Andatum tuum curo diligenter,
ſi A Ba RI.	si À Ba RI.
Maiſtre, j’ay voulu.	Maître, j'ai voulu.
METAPHRASTE.	METAPHRASTE.
Maiſtre eſt dit à Magiſter, C’eſt comme qui diroit trois fois plus grand.	Maitre est dit à Magister, C'est comme qui dirait trois fois plus grand.
ALBERT.	ALBERT.
Je meure, Si je ſçavois cela.	Je meure, Si je sçavois cela.
Mais, ſoit;	Mais, soit;
à la bonne heure.	à la bonne heure.
Maiſtre, donc.	Maître, donc.
METAPHRASTE.	METAPHRASTE.
Toulidiven.	Toulidiven.
ALBERT.	ALBERT.
Je veux pourſuivre auſſi;	Je veux poursuivre aussi;
Mais ne pourſuivez point, vous, d’interrompre ainſi.	Mais ne poursuivez point, vous, d'interrompre ainsi.
Donc, encore une fois, Maiſtre, c’eſt la troiſiéme, Mon fils me rend chagrin;	Donc, encore une fois, Maître, c'est la troisième, Mon fils me rend chagrin;
vous ſçavez que je l’aime, Et que ſoigneuſement je l’ay toûjours nourry.	vous savez que je l'aime, Et que soigneusement je l'ai toujours nourri.
METAPHRASTE.	METAPHRASTE.
Teſt vray;	Test vrai;
Tilio non poteſt prajerri Niſi filius.	Tilio non potest préjerri Nisi filius.
ALBERT.	ALBERT.
Maiſtre, en diſcourant enſemble, Ce jargon n’eſt pas fort neceſſaire, me ſemble;	Maître, en discourant ensemble, Ce jargon n'est pas fort nécessaire, me semble;
Je vous croy grand Latin, & grand Docteur juré, Je m’en raporte à ceux qui m’en ont aſſuré :	Je vous crois grand Latin, et grand Docteur juré, Je m'en rapporte à ceux qui m'en ont assuré :
Mais, dans un entretien qu’avec vous je deſtine, N’allez point deployer route voſtre doctrine, Faire le pedagogue, & cent mots me cracher, Comme ſi vous eſtiez en chaire pour preſcher.	Mais, dans un entretien qu'avec vous je destine, N'allez point déployer route votre doctrine, Faire le pédagogue, et cent mots me cracher, Comme si vous étiez en chaire pour prêcher.
Mon pere, quoy qu’il eut la teſte des meilleures, Ne m’a jamais rien fait apprendre que mes heures, Qui, depuis cinquante ans dites journellement Ne ſont encor pour moy que du haut Allemant.	Mon père, quoi qu'il eut la tête des meilleures, Ne m'a jamais rien fait apprendre que mes heures, Qui, depuis cinquante ans dites journellement Ne sont encor pour moi que du haut Allemant.
Laiſſez donc en repos voſtre ſcience auguſte, Et que voſtre langage à mon foible s’ajuſte.	Laissez donc en repos votre science auguste, Et que votre langage à mon faible s'ajuste.
Soit.	Soit.
METAPHRASTE.	METAPHRASTE.
ALBERT.	ALBERT.
A mon fils, l’hymen ſemble luy faire peur, Et, ſur quelque party que je ſonde ſon cœur, Pour un pareil lien il eſt froid & reculé.	À mon fils, l'hymen semble lui faire peur, Et, sur quelque parti que je sonde son cœur, Pour un pareil lien il est froid et reculé.
METAPHRASTE.	METAPHRASTE.
Peut-eſtre a-t il l’humeur du frere de Marc-Tulle, Dont a ec Atticus le même fait ſermon, Et comme auſſi les Grecs diſent Atanaton.	Peut-être a-t -il l'humeur du frère de Marc-Tulle, Dont a ec Atticus le même fait sermon, Et comme aussi les Grecs disent Atanaton.
A L	À L
ALBERT.	ALBERT.
Mon Dieu, Maiſtre eternel?	Mon Dieu, Maître éternel?
laiſſez là, je vous prie, Les Grecs, les Albanois, avec l’Eſclavonie Et tous ces autres gens dont vous venez parler;	laissez là, je vous prie, Les Grecs, les Albanais, avec l'Esclavonie Et tous ces autres gens dont vous venez parler;
Eux & mon fils n’ont rien enſemble à démeſler.	Eux et mon fils n'ont rien ensemble à démêler.
METAPHRASTE.	METAPHRASTE.
Hé bien, donc?	Hé bien, donc?
voſtre fils?	votre fils?
ALBERT.	ALBERT.
Je ne ſçay ſi dans l’ameIl ne ſentiroit point une ſecrette flamme.	Je ne sais si dans l'âmeIl ne sentirait point une secrète flamme.
Quelque choſe le trouble, ou je ſuis fort déceu, Et je l’aperceus hier, ſans en eſtre aperceu, Dans un recoin du bois où nul ne ſe retire.	Quelque chose le trouble, ou je suis fort déçu, Et je l'aperçus hier, sans en être aperçu, Dans un recoin du bois où nul ne se retire.
METAPHRASTE.	METAPHRASTE.
nrunio an neu lecure ate dois, veuien pous dire;	nrunio an neu lecure ate dois, veuien pous dire;
Un endroit écarté, Latinè ſucceſſus;	Un endroit écarté, Latin successus;
Virgile l’a dit, eſt in ſeceſſu locus.	Virgile l'a dit, est in sécessu locus.
ALBERT.	ALBERT.
Comment auroit-il pû l’avoir dit ce Virgile?	Comment aurait-il pu l'avoir dit ce Virgile?
Puiſque je ſuis certain que dans ce lieu tranquile Ame du monde enfin n’eſtoit lors que nous deux.	Puisque je suis certain que dans ce lieu tranquille Âme du monde enfin n'était lors que nous deux.
ail E l A in Molie Virgile eſt nommé là comme un auteur fameux D’un terme plus choiſi que le mot que vous dites, Et non comme teſmoin de ce que hier vous viſtes.	ail E loIN in Molie Virgile est nommé là comme un auteur fameux D'un terme plus choisi que le mot que vous dites, Et non comme témoin de ce que hier vous vîtes.
ALBERT.	ALBERT.
Et moy, je vous dis, moy, que je n’ay pas beſoin De terme plus choiſi, d’auteur ny de teſmoin, Et duiiuint ley de mon ieuſemoignages	Et moi, je vous dis, moi, que je n'ai pas besoin De terme plus choisi, d'auteur ni de témoin, Et duiiuint lei de mon jeusemoignages
R.	R.
METAPHRASTE.	METAPHRASTE.
Il faut choiſir pourtant les mots mis en uſage Par les meilleurs auteurs;	Il faut choisir pourtant les mots mis en usage Par les meilleurs auteurs;
tu, vivendo, bonos, Comme on dit, ſcribendo, ſequare peritos.	tu, vivendo, bonos, Comme on dit, scribendo, sequare péritos.
ALBERT.	ALBERT.
Homme, ou demon, veux-tu m’entendre ſans conte.	Homme, ou demon, veux-tu m'entendre sans compte.
ſte3.	ste3.
METAPHRASTE.	METAPHRASTE.
Qmſenen lalt le plecepte.	Qmsen lalt le plecepte.
Soit du cauſeur ?	Soit du causeur ?
ALEERT.	ÀLERT.
La peſte	La peste
METAPRASTE.	METAPRASTE.
Et dit là deſſus doctement Oi llios, que vouelelehenlalle aneuiemenc D’entendre.	Et dit là dessus doctement Oi os, que vouelelehenlalle aneuiemenc D'entendre.
ALBERT.	ALBERT.
Je ſeray le diable qui t’emporte, Chien d’homme.	Je serai le diable qui t'emporte, Chien d'homme.
O!	Ô!
que je ſuis tenté d’eſtrange ſorte.	que je suis tenté d'étrange sorte.
De faire ſur ce mufle une application?	De faire sur ce mufle une application?
METAPHRASTE.	METAPHRASTE.
Mais, qui cauſe, Seigneur, voſtre inflammation!	Mais, qui cause, Seigneur, votre inflammation!
Que voulez vous de moy?	Que voulez -vous de moi?
ALBERT.	ALBERT.
Je veux que l’on m’écoute, Vous ay je dit vingt fois, quand je parle.	Je veux que l'on m'écoute, Vous ai je dit vingt fois, quand je parle.
lia a lal nn ni a Be Ha!	lia a lal nœn ni a Be Ha!
ſans doute, noubleten fauoluit, e n lle tient qu'a cela, Je me tais.	sans doute, nouvbleten favoluit, eu nèle tient qu'a cela, Je me tais.
ALBERT.	ALBERT.
Vous ferez ſagement.	Vous ferez sagement.
METAPHRASTE.	METAPHRASTE.
Tout preſt de vous ouïr.	Tout prêt de vous ouïr.
Me voilà	Me voilà
Al a BERI.	Al a BERI.
Tant mieux.	Tant mieux.
METAPHRASTE.	METAPHRASTE.
Si je dis plus mot.	Si je dis plus mot.
Que je trepaſſe.	Que je trepasse.
ALBERT.	ALBERT.
Dieu vous en faſſe la grace.	Dieu vous en fasse la grâce.
METAPHRASTE.	METAPHRASTE.
Vous n’accuſerez point mon caquet deſormais.	Vous n'accuserez point mon caquet désormais.
AL-	AL-
Ainſi ſoit-il.	Ainsi soit-il.
ALBERT.	ALBERT.
METAPHRASTE, Parlez quand vous voudrez.	METAPHRASTE, Parlez quand vous voudrez.
ALBERT.	ALBERT.
Je vais.	Je vais.
METAPHRASTE.	METAPHRASTE.
Et n’aprehendez plus l’interruption noſtre.	Et n'appréhendez plus l'interruption notre.
C’eſt aſſez dit.	C'est assez dit.
ALBERI.	ÀLBERI.
METAPHRASTE.	METAPHRASTE.
Je ſuis exact plus qu’aucun autre.	Je suis exact plus qu'aucun autre.
Je le croy.	Je le crois.
ALBERT.	ALBERT.
METAPHRASTE.	METAPHRASTE.
J’ay plomis que je ne dirois rien.	J'ai plomis que je ne dirais rien.
Suffit.	Suffit.
A LBERT.	À LBERT.
METAPHRASTE.	METAPHRASTE.
Dés apreſent je ſuis müet.	Dès apresent je suis muet.
ALBERT.	ALBERT.
Fort bien.	Fort bien.
METAPHRASTE.	METAPHRASTE.
Parlez:	Parlez:
courage;	courage;
au moins, je vous donne audiance;	au moins, je vous donne audience;
vous ne vous plaindrez pas de mon peu de ſilence, Je ne defferre pas la bouche ſeulement.	vous ne vous plaindrez pas de mon peu de silence, Je ne déferre pas la bouche seulement.
Le traiitie.	Le traiitie.
METAPHRASTE.	METAPHRASTE.
Mais, de grace, achevez viſtement;	Mais, de grâce, achevez vitement;
Depuis long-temps j’écoute, il eſt bien raiſonnable Que je parle à mon tour.	Depuis longtemps j'écoute, il est bien raisonnable Que je parle à mon tour.
ALBERT.	ALBERT.
Donc, bourreau deteſtable.	Donc, bourreau détestable.
METAPHRASTE.	METAPHRASTE.
Hé!	Hé!
bon Dieu!	bon Dieu!
voulez-vous que j’écoute à jamais?	voulez-vous que j'écoute à jamais?
Partageons le parler, au moins, ou je m'en vais.	Partageons le parler, au moins, ou je m'en vais.
ALBERT.	ALBERT.
Mha patlenec dt picne.	Mha patlenec dt picne.
METAPHRASTE.	METAPHRASTE.
Quoy!	Quoi!
voulez vous pourſuivre?	voulez -vous poursuivre?
Ce n’eſt pas encor fait:	Ce n'est pas encor fait:
per Jovem, je ſuis yvre.	per Ovem, je suis ivre.
Je n’ay pas dit.	Je n'ai pas dit.
ALBERT.	ALBERT.
METAPHRASTE.	METAPHRASTE.
Encor!	Encor!
bon Dieu!	bon Dieu!
que de diſcours!	que de discours!
Rien n’eſt-il ſuffiſant d’en arreſter le cours!	Rien n'est-il suffisant d'en arrêter le cours!
J’enrage.	J'enrage.
ALEERT.	ÀLERT.
METAPHRASTE.	METAPHRASTE.
Derechef?	Derechef?
ô!	ô!
l’eſtrange torture!	l'étrange torture!
Hé!	Hé!
laiſſez moy purier an peu, je vous conjure;	laissez -moi purier an peu, je vous conjure;
Un ſot qui ne dit mot ne ſe diſtingue pas D un ſçavant qui le tait.	Un sot qui ne dit mot ne se distingue pas D un sçavant qui le taît.
ALBERT s’en allant.	ALBERT s'en allant.
Parbleu, tu te tairas.	Parbleu, tu te tairas.
METAPHRASTE.	METAPHRASTE.
D’où vient fort à propos cette Sentence expreſſe D’un Philoſophe, Parle afin qu’on te connoiſſe.	D'où vient fort à propos cette Sentence expresse D'un Philosophe, Parle afin qu'on te connaisse.
Doncques, ſi de parler le pouvoir m’eſt oſté, Pour moy, j’aime autant perdre auſſi l’humanité, Et changer mon Eſſence en celle d’une beſte.	Donc, si de parler le pouvoir m'est ôté, Pour moi, j'aime autant perdre aussi l'humanité, Et changer mon Essence en celle d'une bête.
Me voilà pour huit jours avec un mal de teſte.	Me voilà pour huit jours avec un mal de tête.
O!	Ô!
que les grans parleurs ſont par moy deteſtez, Mais quoy!	que les grans parleurs sont par moi détestez, Mais quoi!
ſi les ſçavans ne ſont point écoutez, Si l’on veut que toûjours ils ayent bouche cloſe, Il faut donc renverſer l’ordre de chaque choſe, Que les poules dans peu devorent les renards;	si les Savants ne sont point écoutez, Si l'on veut que toujours ils aient bouche close, Il faut donc renverser l'ordre de chaque chose, Que les poules dans peu dévorent les renards;
Que les jeunes enfans remontrent aux vieillards;	Que les jeunes enfants remontrent aux vieillards;
Qu’à pour ſuivre les loups les agnelets s’ebatent :	Qu'à pour suivre les loups les agnelets s'ebatent :
Qu’un fou faſſe les loix;	Qu'un fou fasse les lois;
que les femmes combatent;	que les femmes combattent;
Que par les criminels les Juges ſoient jugez;	Que par les criminels les Juges soient jugés;
Et par les écoliers les maiſties fuſtigez;	Et par les écoliers les maisties fustigez;
Que le malade au ſain preſente le remede;	Que le malade au sain presente le remède;
Que le liévre craintif.	Que le lièvre craintif.
* miſericorde, à l’ayde.	* miséricorde, à l'aide.
Albert luy vient ſonner aux oreilles une cloche qui le fait fair.	Albert Seigneur vient sonner aux oreilles une cloche qui le fait fair.
Fin du ſecond Acte.	Fin du second Acte.
ACTE III.	ACTE III.
5 CENE I.	5 CÈNE I.
MASCARILLE.	MASCARILLE.
E Ciel par fois ſeconde un deſſein temeraire, Et l’on ſort comme on peut d’une méchante affaire.	E Ciel par fois seconde un dessein téméraire, Et l'on sort comme on peut d'une méchante affaire.
Pour moy, qu’une imprudence a trop fait diſcourir, Le remede plus prompt où j’ay ſceu recourir, C’eſt de pouſſer ma pointe, & dire en diligence A noſtre vieux patron toute la manigance.	Pour moi, qu'une imprudence a trop fait discourir, Le remède plus prompt où j'ai su recourir, C'est de pousser ma pointe, et dire en diligence A notre vieux patron toute la manigance.
Son fils qui m’embaraſſe eſt un évaporé :	Son fils qui m'embarrasse est un évaporé :
L’autre, diable, diſant ce que j’ay declaré, Gâre une irruption ſur noſtre friperie:	L'autre, diable, disant ce que j'ai déclaré, Gâtre une irruption sur notre friperie:
Au moins, avant qu’on puiſſe eſchauſer ſa furie, Quelque choſe de bon nous pouria fueceuer;	Au moins, avant qu'on puisse échauser sa furie, Quelque chose de bon nous pourjà fueceuer;
Le res vrenfarus entre eux le pouriont aecorder.	Le rés vrenfarus entre eux le pourront aorder.
C’eſt ce qu’on va tenter;	C'est ce qu'on va tenter;
& de la part du noſtre, Sans perdre un ſeul moment, je m’en vay trouver lauſſe.	et de la part du notre, Sans perdre un seul moment, je m'en vais trouver lausse.
CENE II.	CÈNE II.
MASCARILLE, ALBERT.	MASCARILLE, ALBERT.
Qui frape?	Qui frappe?
ALBERT.	ALBERT.
MASCARILLE.	MASCARILLE.
AIHIS.	AIHIS.
Maſcarille.	Mascarille.
A LBERT.	À LBERT.
Ho!	Ho!
ho!	ho!
qui te peut amener?	qui te peut amener?
MASCARILLE.	MASCARILLE.
Le bon jour.	Le bon jour.
quanome, ſuomiour, pear coug donner	quanome, suomiour, péar coug donner
ALBERT.	ALBERT.
Hal vrayment, tu prends beaucoup de peine!	Hal vraiment, tu prends beaucoup de peine!
De tout mon cœur, bon jour.	De tout mon cœur, bon jour.
MASCARILLE.	MASCARILLE.
Quel homme bruſque!	Quel homme brusque!
La replique eſt ſoudaine,	La replique est soudaine,
ALBERT.	ALBERT.
Encor?	Encor?
Monſieur.	Monsieur.
MASCARILLE.	MASCARILLE.
Vous n’avez pas ouy,	Vous n'avez pas oui,
ALBERT.	ALBERT.
Ne m’as-tu pas donné le bon-jour?	Ne m'as-tu pas donné le bon-jour?
M AS CARILHE.	M MAS CARILHÉE.
Ouy.	Oui.
ALBERT.	ALBERT.
Hé bien, bon jour, te dy je.	Hé bien, bon jour, te dis -je.
MASCARILLE.	MASCARILLE.
Ouy;	Oui;
mais je viens encore Vous ſalüer au nom du Seigneur Polidore.	mais je viens encore Vous saluer au nom du Seigneur Polidore.
TBBERI.	TBBERI.
Ha!	Ha!
c’eſt un autre fait.	c'est un autre fait.
Ton maiſtre t’a chargé De me ſalüer?	Ton maître t'a chargé De me saluer?
MASCARILLE.	MASCARILLE.
Ouy.	Oui.
ALBERT.	ALBERT.
Je luy ſuis obligé;	Je lui suis obligé;
Va, que je luy ſouhaite une joye ipgres	Va, que je te souhaite une joie ipgres
MASCARILLE.	MASCARILLE.
Cet homme eſt ennemy de la ceremonie.	Cet homme est ennemi de la cérémonie.
Je n’ay pas achevé, Monſieur, ſon compliment :	Je n'ai pas achevé, Monsieur, son compliment :
Il voudroit vous prier d’une choſe inſtamment.	Il voudrait vous prier d'une chose instamment.
ALBERT.	ALBERT.
Hé bien!	Hé bien!
quand il voudra je ſuis à ſon ſervice.	quand il voudra je suis à son service.
MASCARILLE.	MASCARILLE.
Attendez, & ſouffrez qu’en deux mots je finiſſe.	Attendez, et souffrez qu'en deux mots je finisse.
Al fonnante un Homen poul vons entrétenir D’une affaire importante, & doit icy venir.	Al sonnante un Homen poul vons entrétenir D'une affaire importante, et doit ici venir.
ALBERT.	ALBERT.
Hé?	Hé?
quelle eſt-elle encor l’affaire qui l’oblige A me vouloir parler?	quelle est-elle encor l'affaire qui l'oblige À me vouloir parler?
MASCARILLE.	MASCARILLE.
Un grand ſecret, vous dy je, Qu’il vient de découvrir en ce même moment, me qui, lullo deute, impoite à tous deux glandement, Voilà mon Ambaſſade.	Un grand secret, vous dis -je, Qu'il vient de découvrir en ce même moment, me qui, lullo déte, impoite à tous deux glandement, Voilà mon Ambassade.
SCENE III.	SCÈNE III.
ALBERT.	ALBERT.
O!	Ô!
Juſte Ciel, je tremble !	Juste Ciel, je tremble !
Car enfin nous avons peu de commerce enſemble.	Car enfin nous avons peu de commerce ensemble.
Quelque tempeſte va renverier mes deſſeins, Et ce ſecret ſans doute eſt celuy que je crains.	Quelque tempête va renverier mes desseins, Et ce secret sans doute est celui que je crains.
