A PARIS.	À PARIS.
C’eſt cette vertu meſme à nos deſits cruelle Que vous louïez alors en blaſphemant contre elle, Plaignez-vous en encor mais loüez ſa rigueur Qui tromphe à la fois de vous & de mon cœur, De plus bas ſentimens n’auroient pas meritée Cette parfaite amour que vous m’avez portée.	C'est cette vertu même à nos désits cruelle Que vous louez alors en blasphémant contre elle, Plaignez-vous en encor mais louez sa rigueur Qui tromphe à la fois de vous et de mon cœur, De plus bas sentiments n'auraient pas méritée Cette parfaite amour que vous m'avez portée.
SEVERE.	SÈVRE.
Ah, Pauline, excuſez vne aveugle douleur Qui ne cognoiſt plus rien que l’excez du malheur, Ie nommois inconſtance & prenois pour des crimes	Ah, Pauline, excusez une aveugle douleur Qui ne connaît plus rien que l'excès du malheur, Je nommais inconstance et prenais pour des crimes
D'VR D'vn vertueux devoir les efforts legitimes.	D'VR D'un vertueux devoir les efforts légitimes.
De grace, monſtrez moins à mes ſens deſolez La grandeur de ma perte & ce que vous valez, Et cachant par pitié cette vertu ſi rare Qui redouble mes feux lors qu’elle nous ſepare, curtes vonuee deruute dur pamene a leuetour Affoiblir ma douleur avecque mon amour:	De grâce, montrez moins à mes sens désolés La grandeur de ma perte et ce que vous valez, Et cachant par pitié cette vertu si rare Qui redouble mes feux lors qu'elle nous sépare, curtes vonvée derute dur pamène a luetour Affaiblir ma douleur avec mon amour:
PAVLINE.	PAULINE.
Helas!	Hélas!
cette vertu quoy qu’en ſin invincible Ne laiſſe que trop voir vne ame trop ſenſible, Ces pleurs en ſont témoins & ces lâches ſoûpirs Qu’arrachent de nos feux les cruels ſouvenirs, Trop rigoureux effets d’vne aymable preſence Contre qui mon devoir a trop peu de defenſe, Mais ſi vous eſtimez ce vertueux devoir, Conſervez-m'en la g’oire & ceſſez de me voir, Eſpargnez, moy des pleurs qui coulent à ma honte, Eſpargnez-moy des feux qu’à regret je ſurmonte, En fin épargnez moy ces triſtes entretiens Qui ne font qu’irriter vos tourmens & les miens.	cette vertu quoi qu'en sin invincible Ne laisse que trop voir une âme trop sensible, Ces pleurs en sont témoins et ces lâches soupirs Qu'arrachent de nos feux les cruels souvenirs, Trop rigoureux effets d'une aimable présence Contre qui mon devoir à trop peu de défense, Mais si vous estimez ce vertueux devoir, Conservez-m'en la guoyre et cessez de me voir, Épargnez, moi des pleurs qui coulent à ma honte, Épargnez-moi des feux qu'à regret je surmonte, En fin épargnez moi ces tristes entretiens Qui ne font qu'irriter vos tourments et les miens.
SEVERE.	SÈVRE.
Que je me prive ainſi du ſeul bien qui me reſte!	Que je me prive ainsi du seul bien qui me reste!
PAVLINE.	PAULINE.
Sauvez vous d’vne veuë à tous les deux funeſte.	Sauvez -vous d'une vue à tous les deux funeste.
SEVERE.	SÈVRE.
Quel prix de mon amour?	Quel prix de mon amour?
quel fruit de mes travaux!	quel fruit de mes travaux!
PAVLINE.	PAULINE.
C’eſt le temede ſeul qui peut guerir nos maux.	C'est le temède seul qui peut guérir nos maux.
SEVERE.	SÈVRE.
Ie veux mourir des miens, aymez, en la memoire.	Je veux mourir des miens, aimés, en la mémoire.
PAVLINE.	PAULINE.
Ie veux guerir des miens, ils ſoüilleroient ma gloire.	Je veux guérir des miens, ils soüilleroient ma gloire.
SEVERE.	SÈVRE.
Ah, puiſque voſtre gloire en prononce l’Arreſt Il faut que ma douleur cede à ſon intereſt, D’vn cœur comme le mien qu’eſt-ce qu’elle n’obtienne?	Ah, puisque votre gloire en prononce l'Arrêt Il faut que ma douleur cède à son intérêt, D'un cœur comme le mien qu'est-ce qu'elle n'obtienne?
Vous réveillez les ſoins que je dois à la mienne, Adieu, je vay chercher au milieu des combats Cette immortalité que donne vn beau trépas, Et remplir dignement par vne mort pompeuſe De mes premiers exploits l’atteinte avantageuſe, Srtoutefois apres ce coup mortel du ſort I’ay de la vie aſſez pour chercher vne mort.	Vous réveillez les soins que je dois à la mienne, Adieu, je vais chercher au milieu des combats Te immortalité que donne un beau trépas, Et remplir dignement par une mort pompeuse De mes premiers exploits l'atteinte avantageuse, Srtoutefois après ce coup mortel du sort J'ai de la vie assez pour chercher votre mort.
PAVLINE.	PAULINE.
Et moy dont voſtre veuë augmente le ſupplice, Ie la veux éviter meſmes au ſacrifice, Et ſeule dans ma chambre enfefment mes regrets Ie vay pour vous aux Dieux faire des vœux ſecrets.	Et moi dont votre vue augmente le supplice, Je la veux éviter mêmes au sacrifice, Et seule dans ma chambre enfefment mes regrets Je vais pour vous aux Dieux faire des vœux secrets.
SEVERE.	SÈVRE.
Puiſſe le juſte Ciel content de ma ruine Combler d’heur & de jours Polyeucte & PauHne.	Puisse le juste Ciel content de ma ruine Combler d'heur et de jours Polyeute et Paune.
PAVLINE.	PAULINE.
Puiſſe trouver Severe apres tant de malheur Vne felicité digne de ſa valeur,	Puisse trouver Sévère après tant de malheur Ne félicité digne de sa valeur,
SEVERE.	SÈVRE.
Il la trouvoit en vous.	Il la trouvait en vous.
PAVLINE.	PAULINE.
Ie dependois d’vn pere.	Je dépendais d'un père.
SEVERE.	SÈVRE.
O devoir qui me perd & qui me deſeſpere!	Ô devoir qui me perd et qui me désespère!
Adieu trop vertueux objet & trop charmant.	Adieu trop vertueux objet et trop charmant.
PAVLINE.	PAULINE.
Adien trop malheureux & tron parfait amant.	Adien trop malheureux et tron parfait amant.
SCENE	SCÈNE
SCENE III.	SCÈNE III.
PAVLINE, TRATONICE.	PAULINE, TRATONICE.
STRATONICE.	STRATONICE.
IE vous ay plains tous deux, j’en verſe encor des larmes, Mains du moins voſtre eſprit eſt hors de ſes alarmes, Vous voyez clairement que voſtre ſonge eſt vain, Severe ne vient pas la vengeance à la main.	JE vous ai plains tous deux, j'en verse encor des larmes, Mains du moins votre esprit est hors de ses alarmes, Vous voyez clairement que votre songe est vain, Sévère ne vient pas la vengeance à la main.
PAVLINE.	PAULINE.
Laiſſe-moy reſpirer du moins ſi tu m’as plainte, lau iort die mu douieur tu luppelles ma crainte, Souffre vn peu de relache à mes eſprits troublez Et ne m'accable pomt par des maux redoublez.	Laisse-moi respirer du moins si tu m'as plainte, lau jort die mu douieur tu luppelles ma crainte, Souffre un peu de relache à mes esprits troublés Et ne m'accable pompt par des maux redoublés.
STRATONICE.	STRATONICE.
Quoy, vous craignez encor?	Quoi, vous craignez encor?
PAVLINE.	PAULINE.
Ie tremble, Stratonice, Et quoy que je m’effraye avec peu de juſtice, Cetti ilijuite Irayeul lalis cenle reproduit L’image des malheurs que j’ay veus cette nuit.	Je tremble, Stratonice, Et quoi que je m'effraie avec peu de justice, Créti ilijuite Jraieul lalis cenle reproduit L'image des malheurs que j'ai vus cette nuit.
STRATONICE.	STRATONICE.
Severe eſt genereux.	Sevère est généreux.
PAVLINE.	PAULINE.
Miaigre la fetelne, Polyeucte ſanglant frappe touſiours ma veuë:	Miaigre la fetenne, Polyeute sanglant frappe toujours ma vue:
STRATONICE.	STRATONICE.
Vous-meſme eſtes témoin des vœux qu’il fait pour luy.	Vous-même êtes témoin des vœux qu'il fait pour lui.
PAVLINE.	PAULINE.
Ie croy meſme au beſoin qu’il ſeroit ſon appuy, Mais ſoit certe croyance ou fauſſe ou veritable, Son ſeiour en ce lieu m’eſt touſiours redoutable, A quoy que ſa vettu le puiſſe diſpoſer Il eſt puiſſant il m’ayme, & vient pout m’épouſer.	Je crois même au besoin qu'il serait son appui, Mais soit certe croyance ou fausse ou véritable, Son seiour en ce lieu m'est toujours redoutable, À quoi que sa vettu le puisse dispos Il est puissant il m'aime, et vient pout m'épouser.
SCENE IV.	SCÈNE IV.
POLYEVCTE, NEARQVE, PAV LINE, STRATONICE.	POLYEUCTE, NEARQUE, PAU LINE, STRATONICE.
POLYEVCTE.	POLYEUCTE.
’Eſt trop verſer de pleurs, il eſt temps qu’ils tariſſent, Que voſtre douleur ceſſe & vos craintes finiſſent.	Est trop verser de pleurs, il est temps qu'ils tarissent, Que votre douleur cesse et vos craintes finissent.
Malgré les faux advis par vos Dieux envoyez Ie ſuis viuant, Madame, & vous me revoyez.	Malgré les faux avis par vos Dieux envoyés Je suis vivant, Madame, et vous me revoyez.
PAVLINE.	PAULINE.
Le jout en eneor iong, ce ce qur pruy meffraye La moitié de l’advis ſe trouve deſia vraye, I’ay creu Seuere mort, & je le vois icy.	Le jout en eneor yong, ce ce qur prui meffraie La moitié de l'avis se trouve déjà vraie, J'ai cru Seuere mort, et je le vois ici.
POLYEVCTE.	POLYEUCTE.
Ie le ſçay, mais en fin j’en prens peu de ſoucy.	Je le sais, mais en fin j'en prends peu de souci.
Ie ſuis dans Melitene, & quel que ſoit Severe, Voſtre pere y commande, & l’on m’y conſidere, Le je ne pemle pas qu'on puine auce taiſon D’vn cœur tel que le ſien craindre vne trahiſon, On m’avoit aſſeuré qu’il vous faiſoit viſite, Et je venois luy rendre vn honneur qu’il metite,	Je suis dans Mélitène, et quel que soit Sévère, Votre père y commande, et l'on m'y considère, Le je ne pemle pas qu'on puîné au taison D'un cœur tel que le sien craindre un trahison, On m'avait assuré qu'il vous faisait visite, Et je venais lui rendre un honneur qu'il métite,
PAVLINE.	PAULINE.
Ii viene de me quitier uſſez triſte & confus, Mais j’ay gagné ſur luy qu’il ne me verra plus.	Ji viene de me quitier ussez triste et confus, Mais j'ai gagné sur lui qu'il ne me verra plus.
POLYEVCTE.	POLYEUCTE.
Quoy!	Quoi!
vous me ſoupçonnez deſia de quelque ombrage?	vous me soupçonnez déjà de quelque ombrage?
PAVLINE.	PAULINE.
Ie ferois à tous trois vn trop ſenſible outrage, I’aſſeure mon repos que troublent ſes regards.	Je ferais à tous trois un trop sensible outrage, J'assure mon repos que troublent ses regards.
La vertu la plus ferme évite les hazards, Qui s’expoſe au peril veut bien trouver ſa perte, Et pour Et pour vous en parler auec vne ame ouverte, Depuis qu’vn vray merite a pû nous enflamer Sa preſence touſiours a droit de nous charmer.	La vertu la plus ferme évite les hasards, Qui s'expose au péril veut bien trouver sa perte, Et pour Et pour vous en parler avec une âme ouverte, Depuis qu'un vrai mérite a pu nous enflammer Sa présence toujours a droit de nous charmer.
Outre qu’on doit rougir de s’en laiſſer ſurprendre, On ſouffre à reſiſter, on ſouffre à s’en defendre, Et bin jue la vertu triomphe de ces feux La victoire eſt penible & le combat honteux.	Outre qu'on doit rougir de s'en laisser surprendre, On souffre à résister, on souffre à s'en défendre, Et bin jue la vertu triomphe de ces feux La victoire est pénible et le combat honteux.
POLYEVCTE.	POLYEUCTE.
O vertu trop parfaite, & devoir trop ſincere, Que vous deuez couſter de regrets à Seuere!	Ô vertu trop parfaite, et devoir trop sincère, Que vous devez coûter de regrets à Sévère!
Qu’aux dépens d’vn beau feu vous me rendez heureux, Et que vous eſtes doux à mon cœur amoureux!	Qu'aux dépens d'un beau feu vous me rendez heureux, Et que vous êtes doux à mon cœur amoureux!
Plus je voy mes defauts & plus je vous contemple, Plus j’admire.	Plus je vois mes défauts et plus je vous contemple, Plus j'admire.
Cduna po, POLYEVCTE, PAVLINE, NEARQVE, STRATONICE, CLEON.	Cduna pô, POLYEUCTE, PAULINE, NEARQUE, STRATONICE, CLEON.
CLEON.	CLEON.
PEigneur, Felix vous mande au Temple:	PEigneur, Félix vous mande au Temple:
La victime eſt choiſie & le peuple à genoux, Et pour ſacrifier on n’attend plus que vous.	La victime est choisie et le peuple à genoux, Et pour sacrifier on n'attend plus que vous.
POLYEVCTE, Va nous allons te ſuyvre.	POLYEUCTE, Va nous allons te suivre.
Y venes voûs, Madame?	Y venes us, Madame?
PAVLINE.	PAULINE.
Seuere craint ma veuë, elle irrite ſa flame, Ie luy tiendray parole, & ne veux plus le voir.	Seuère craint ma vue, elle irrite sa flamme, Je te tiendrai parole, et ne veux plus le voir.
Adieu, vous l’y verrez, penſez à ſon pouvoir.	Adieu, vous l'y verrez, pensez à son pouvoir.
Et vous reſſouvenez que ſa faveur eſt grande,	Et vous ressouvenez que sa faveur est grande,
POLYEVCTE.	POLYEUCTE.
Allez, tout ſon credit n’a rien que j’apprehende, Et comme je cognoy ſa generoſité Nous ne nous combatrons que de ciuilité.	Allez, tout son crédit n'a rien que j'appréhende, Et comme je connais sa générosité Nous ne nous combatrons que de civilité.
SCE	SCE
POLYEVCTE CENE VI.	POLYEUCTE CÈNE VI.
TOETEVCTE, NEARQVE.	TOTEUCTE, NEARQUE.
NEARQVE.	NEARQUE.
O Vpenſez-vous aller?	Ô Vensez-vous aller?
laBIAveTEo.	laBIAveTEo.
Au Temple où l’on m’appelle.	Au Temple où l'on m'appelle.
NEARQVE.	NEARQUE.
Quoy!	Quoi!
vous mefler aux vœux d’vne troupe infideſſe!	vous mêler aux vœux d'une troupe infidesse!
Oubliez-vous deſia que vous eſtes Chreſtien?	Oubliez-vous déjà que vous êtes Chrétien?
POLY EVCTE.	POLI EUCTE.
Vous par que jo le lainp vous ei foavient-il bien?	Vous par que jo le lainp vous ei foavient-il bien?
NEARQVE.	NEARQUE.
Tabnorre les faux Dleux.	Tabnorre les faux Dleux.
POLYEVCTE.	POLYEUCTE.
Et moy je les deteſte.	Et moi je les déteste.
NEARQVE.	NEARQUE.
Ie tiens leur culte impie.	Je tiens leur culte impie.
BOLIEVCIES Er je le tiens funeſte.	BOLIEUCIES Er je le tiens funeste.
NEAR QVE.	NEAR QUE.
Fuyez donc leurs Autels.	Fuyez donc leurs Autels.
POLYEVCTE.	POLYEUCTE.
Ie les veux renverſer, Et mourir dans leur Tẽple, ou bien les en chaſſer.	Je les veux renverser, Et mourir dans leur Tendle, ou bien les en chasser.
Allons, mon cher Nearque, allons aux yeux des hommes Braver l’idolatrie & monſtrer qui nous ſommes, C’eſt l’atteinte du Ciel, il nous la faut remplir, Ie le viens de promettre, & je vay l’accomplir:	Allons, mon cher Nearque, allons aux yeux des hommes Braver l'idolâtrie et montrer qui nous sommes, C'est l'atteinte du Ciel, il nous la faut remplir, Je le viens de promettre, et je vais l'accomplir:
Ie rends graces au Dieu que tu m’as fait cognoiſtte De cette occaſion qu’il a ſi toſt fait naiſtre, Où deſia ſa bonté preſté à me couronner Deigne éprouuer la foy qu’il vient de me nonner.	Je rends grâces au Dieu que tu m'as fait cognoistte De cette occasion qu'il a si tôt fait naître, Où déjà sa bonté prêté à me couronner De Éprouver la foi qu'il vient de me nonner.
NEAR	NEAR
NEARQVE.	NEARQUE.
Ce zeie ent trop ardent, iotiiten qu'lrie Hodere.	Ce zéie ent trop ardent, jotiiten qu'lrie Hode.
POLYEVCTE.	POLYEUCTE.
On n’en peut avoir trop pour le Dieu qu’on revere.	On n'en peut avoir trop pour le Dieu qu'on révère.
NEAR QVE.	NEAR QUE.
Vous trouverez la mort?	Vous trouverez la mort?
POLYEVCTE.	POLYEUCTE.
Ie la cherche pour luy.	Je la cherche pour mieux.
NEAEQE.	NEAÊQE.
Et ſi ce cœur s’ebranſle?	Et si ce cœur s'ebranle?
POLYEVCTE.	POLYEUCTE.
Il ſera mon appuy.	Il sera mon appui.
NEARQVE.	NEARQUE.
Arne comaie pomne quemons’y precipite,	Arne compaie pomne quemons'y précipite,
POLYEVCTE.	POLYEUCTE.
Plus ene elt voiontalle, & pius ehe merſte.	Plus ene ellet voiontalle, et pius éhe merste.
NEARQVE.	NEARQUE.
Il ſuffit, ſans cherchet, d’attendre & de fouffrir.	Il suffit, sans cherchet, d'attendre et de souffrir.
POLYEVCTE.	POLYEUCTE.
On ſouffre avec regret quand on n’oſe s’offrir.	On souffre avec regret quand on n'ose s'offrir.
NEARQVE.	NEARQUE.
Mais dans ce Temple en fin la mort eſt aſſeurée.	Mais dans ce Temple en fin la mort est assurée.
POLYEVCTE.	POLYEUCTE.
1 Mains dans le Ciel deſia le palme eſt preparée.	1 Mains dans le Ciel déjà le palme est préparée.
NEARQVE.	NEARQUE.
Par vne ſainte vie il la faut meriter.	Par une sainte vie il la faut mériter.
POLYEVCTE.	POLYEUCTE.
Mes crimes en viuant me la pourroient oſter, Pourquoy mettre au hazard ce que la mort aſſeure?	Mes crimes en vivant me la pourraient ôter, Pourquoi mettre au hasard ce que la mort assure?
Quand elle ouvre le Ciel peut-elle ſembler dure?	Quand elle ouvre le Ciel peut-elle sembler dure?
Ie ſuis Chreſtien, Nearque, & ie ſuis tout à fait, La foy que j’ay receuë aſpire à ſon effet, Qui fuit croit làchement & n’a qu’vne foy morte.	Je suis Chrétien, Nearque, et je suis tout à fait, La foi que j'ai reçue aspire à son effet, Qui fuit croit làchement et n'a qu'une foi morte.
