A PARIS.	À PARIS.
Pourquoy faut-il toûjours que la raiſon barbare Coure au devant des maux que le Ciel nous prépare?	Pourquoi faut-il toujours que la raison barbare Coure au devant des maux que le Ciel nous prépare?
Nos craintes ſont ſouvent plus rudes que vos coups;	Nos craintes sont souvent plus rudes que vos coups;
Grãds Dieux, ſans menacer, que ne nous frapez-vous?	Grands Dieux, sans menacer, que ne nous frappez-vous?
ERIXENE.	ERIXENE.
Seigneur, le coup toûjours ne ſuit pas la menace;	Seigneur, le coup toujours ne suit pas la menace;
Le bras déja levé, les Dieux font ſouvent grace.	Le bras déjà levé, les Dieux font souvent grâce.
Du ſoin de l’avenir repoſez-vous ſur eux, Et ne vous rendez pas vous-méme malheureux.	Du soin de l'avenir reposez-vous sur eux, Et ne vous rendez pas vous-même malheureux.
Peut-étre vous n’aurez aucun ſujet de plainte, Et vôtre crainte enfin ne ſera qu’une crainte.	Peut-être vous n'aurez aucun sujet de plainte, Et votre crainte enfin ne sera qu'une crainte.
E iij	 Ejà
CRESUS.	CRESUS.
Je le ſouhaite helas!	Je le souhaite hélas!
plus que je ne le croy.	plus que je ne le crois.
Toûjours de grands malheurs ſuivent un grãd effroy.	Toujours de grands malheurs suivent un grand effroi.
Des volontez du Ciel trop fidelle Interprete, Mon cœur m’en avertit par une voix ſecrete;	Des volontés du Ciel trop fidèle Interprète, Mon cœur m'en avertit par une voix secrète;
Son préſage, Madame, & ſes affreux avis, D’infaillibles malheurs ſeront enfin ſuivis.	Son présage, Madame, et ses affreux avis, D'infaillibles malheurs seront enfin suivis.
Quand verray-je finir ma douleur incertaine?	Quand verrai-je finir ma douleur incertaine?
Mais on vient.	Mais on vient.
C’eſt Arcas.	C'est Arcas.
SCENE III.	SCÈNE III.
CRESVS, ERIXENE, ARCAS, ISMENE.	CRESVS, ERIXENE, ARCAS, ISMENE.
CRESUS continue.	CRESUS continue.
AHtire moy de peine, Arcas?	AHtire moi de peine, Arcas?
Que fait mon Filse vit-il?	Que fait mon Filse vit-il?
a-t-il vécu?	a-t-il vécu?
ARCAS.	ARCAS.
Il reſpire, Seigneur, & le Monſtre eſt vaincu.	Il respire, Seigneur, et le Montre est vaincu.
Promt, il alloit luy ſeul ſe commettre à ſa rage, Mais Adraſte plus promt a trompé ſon courage, Emporté d’une ardeur dont je fus le témoin, Il l’a bientót atteint, quoy qu’il fut déja loin.	Prompt, il allait avoir seul se commettre à sa rage, Mais Audraste plus promt à trompé son courage, Emporté d'une ardeur dont je fus le témoin, Il l'a bientt atteint, quoi qu’il fut déjà loin.
Le Prince à ſon abord & ſe trouble & s’étonne, Il ſemble s’offenſer du ſecours qu’on luy donne, Et voir d’un œil jaloux que des Bras étrangers Partagent du Combat la gloire & les dangers.	Le Prince à son abord et se trouble et s'étonne, Il semble s'offenser du secours qu'on lui donne, Et voir d'un œil jaloux que des Bras étrangers Partagent du Combat la gloire et les dangers.
Toutefois il admire & le ſoin & le zele D’un Amy conſtamment genéreux & fidelle,	Toutefois il admire et le soin et le zèle D'un Ami constamment généreux et fidèle,
57	57
Auteur & compagnon de mon malheureux ſort, Venez voir, luy dit-il, ma victoire, ou ma mort.	Auteur et compagnon de mon malheureux sort, Venez voir, tu dit-il, ma victoire, ou ma mort.
Il marche.	Il marche.
Adraſte ſuit, luy parle, s’étudie A luy faire, s’il peut, une ame moins hardie, Et du feu de ſon zele animant ſes diſcours, Il l’exhorte ſans ceſſe à ménager ſes jours.	Adraste suit, lui parle, s'étudie A lui faire, s'il peut, une âme moins hardie, Et du feu de son zèle animant ses discours, Il l'exhorte sans cesse à ménager ses jours.
Au pied du Mont Tmolus nous arrivions à peine, Quand le Monſtre eſt ſorty de la Foreſt prochaine.	Au pied du Mont Tolus nous arrivions à peine, Quand le Monstre est sorti de la Forêt prochaine.
A ſon farouche aſpect le cœur le plus conſtant, D’une ſecrete horreur eſt atteint à l’inſtant.	À son farouche aspect le cœur le plus constant, D'une secrète horreur est atteint à l'instant.
Son ſoufle fait ſecher l’herbe qu’il empoiſonne, Son poil cõme un rempart le couvre & l’environne, La menace ſe peint ſur ſon front furieux, Et le feu de ſa rage étincelle en ſes yeux.	Son souffle fait sécher l'herbe qu'il empoisonne, Son poil comme un rempart le couvre et l'environne, La menace se peint sur son front furieux, Et le feu de sa rage étincelle en ses yeux.
Il a d’un Sanglier la hydeuſe aparence, Le fer eſt moins tranchant que ſa double défenſe.	Il a d'un Sanglier la hideuse apparence, Le fer est moins tranchant que sa double défense.
Pour s’exciter au meurtre il n’attend pas nos coups;	Pour s'exciter au meurtre il n'attend pas nos coups;
Irrité par nos cris, il vient fondre ſur nous.	Irrité par nos cris, il vient fondre sur nous.
Sa fureur dans ſon cours s’accroît & ſe ralume, Et ſa gueule eſt ſoüillée & de ſang & d’écume.	Sa fureur dans son cours s'accroît et se ralume, Et sa gueule est souillée et de sang et d'écume.
En vain nos traits ſur luy tombent de toutes parts, Il eſt, ou paroît étre à l’épreuve des Dards.	En vain nos traits sur lui tombent de toutes parts, Il est, ou paraît être à l'épreuve des Dards.
Mais Atys plus heureux, ou plutoſt plus habile, Trouve enfin à bleſſer un endroit plus facile.	Mais Atys plus heureux, ou plutôt plus habile, Trouve enfin à blesser un endroit plus facile.
D’un Javelot mortel il luy perce le flanc;	D'un Javelot mortel il lui perce le flanc;
Le Monſtre gémit, tombe, & nage dans ſon ſang, De ſes frémiſſemens il remplit le rivage, Vainement ſa douleur veut ralumer ſa rage, Sa foibleſſe le trompe, il ne ſe trouve plus, Sa fureur ſe conſume en élans ſuperflus, Las & preſque ſans vie, il cede à ſa foibleſſe, On craint d’en aprocher, quelque mort qu’il paroiſſe;	Le Monstre gémit, tombe, et nage dans son sang, De ses frémissements il remplit le rivage, Vainement sa douleur veut ralumer sa rage, Sa oiblesse le trompe, il ne se trouve plus, Sa fureur se consume en élans superflus, Las et presque sans vie, il cede à sa faiblesse, On craint d'en approcher, quelque mort qu'il paraisse;
Mais le Prince intrépide & promt à tout oſer, D’un vain reſte de ſang veut encor l’épuiſer;	Mais le Prince intrépide et prompt à tout oser, D'un vain reste de sang veut encor l'épuiser;
Il court armé d’un fer aſſouvir ſon courage.	Il court armé d'un fer assouvir son courage.
Son bras aura ſans-doute achevé ſon ouvrage;	Son bras aura sans-doute achevé son ouvrage;
Mes yeux n’ont pas été témoins des derniers coups, Mon zele impatient m’a fait voler vers vous, Et courit vous donner des nouvelles certaines D un lucces qui mitvos craintes e llos pemes,	Mes yeux n'ont pas été témoins des derniers coups, Mon zèle impatient m'a fait voler vers vous, Et courit vous donner des nouvelles certaines D un lucès qui mitvos craintes é los pères,
CRESUS.	CRESUS.
Atys reſpire!	Atys respire!
O Ciel, le trop heureux Créſus, D’aucun vœu deſormais ne t’importune plus.	Ô Ciel, le trop heureux Crésus, D'aucun vœu désormais ne t'importune plus.
Quelle main ſecondant ta valeur fortunée, T’a fait en ce Combat vaincre ta deſtinée?	Quelle main secondant ta valeur fortunée, T'a fait en ce Combat vaincre ta destinée?
C’eſt Adraſte, mon Fils.	C'est Adaste, mon Fils.
Ses ſoins & ſon ſecours, De la fureur du Monſtre ont garanty tes jours.	Ses soins et son secours, De la fureur du Monstre ont garanti tes jours.
O jour heureux!	Ô jour heureux!
Ma joye au comble parvenuë, Ne peut étre en mon cœur plus longtemps retenuë.	Ma joie au comble parvenue, Ne peut être en mon cœur plus longtemps retenue.
Madame, partagez un tranſport ſi charmant, Créſus recouvre un Fils, Erixene un Amant.	Madame, partagez un transport si charmant, Crésus recouvre un Fils, Erixène un Amant.
Perdez le ſouvenir de ſon dernier outrage, De ſon retour vers vous ma parole eſt un gage.	Perdez le souvenir de son dernier outrage, De son retour vers vous ma parole est un gage.
Vous allez bientót voir cet illuſtre Vainqueur Mettre enſemble à vos pieds ſa cõqueſte & ſon cœur.	Vous allez bientôt voir cet illustre Vainqueur Mettre ensemble à vos pieds sa cõqueste et son cœur.
N’alterez point les biens que ce jour nous prépare, Par le reſſentiment d’un crime qu’il repare.	N'altérez point les biens que ce jour nous prépare, Par le ressentiment d'un crime qu'il répare.
Allons entre ſes bras oublier nos douleurs.	Allons entre ses bras oublier nos douleurs.
Venez.	Venez.
Mais que nous veut Lycaſte tout en pleurs?	Mais que nous veut Lycaste tout en pleurs?
SCENE IV.	SCÈNE IV.
CRESUS, ERIXENE, ARCAS, ISMENE, LYCASTE.	CRESUS, ERIXENE, ARCAS, ISMENE, LYCASTE.
CRESUS continuë.	CRESUS continue.
Uel iujet nicomiu te fait verſer des larmes, Aujourd’huy que mon Fils fait ceſſer nos alarmes?	Ouel jujet nicomivre te fait verser des larmes, Aujourd'hui que mon Fils fait cesser nos alarmes?
Helas!	Hélas!
LYCASTE.	LYCASTE.
CRESUS.	CRESUS.
Ce jour heureux ſoufre-t-il tes ſoûpirs?	Ce jour heureux souffre-t-il tes soupirs?
LYCASTE.	LYCASTE.
Un eternel chagrin ſuivra vos vains plaiſirs.	Un éternel chagrin suivra vos vains plaisirs.
CRESUS.	CRESUS.
Lycaſte, que dis-tu?	Lycaste, que dis-tu?
E Peno lEs Que le Prince eſt ſans vie.	E Péno lEs Que le Prince est sans vie.
Il n’eſt plus.	Il n'est plus.
CRESUS.	CRESUS.
ERIXENE.	ERIXENE.
Dieux cruels, vous m’avez trop ſervie.	Dieux cruels, vous m'avez trop servie.
Mais tu diſois, Arcas, que le Monſtre étoit mort, Qu'Atys vivoit, pourquoy nous faire un faux raporx	Mais tu disais, Arcas, que le Monstre était mort, Qu'Atys vivait, pourquoi nous faire un faux rapporx
LYCASTE.	LYCASTE.
Oüy, Madame, il vivoit, & tout brillant de gloire, Il couroit remporter une pleine victoire, Lors que contre le Monſtre un Dard lancé ſoudain Le tiouverur la toute, & luy perce le ſein.	Oui, Madame, il vivait, et tout brillant de gloire, Il courait remporter une pleine victoire, Lors que contre le Montre un Dard lancé soudain Le tiouverur la toute, et Seigneur perce le sein.
CRESUS.	CRESUS.
O malheur annoncé par l’Oracle celeſte!	Ô malheur annoncé par l'Oracle céleste!
nlain que falloit furaite en ce moment funeſte?	nlain que fallait furaite en ce moment funeste?
Avoit-il oublié tout le ſoin de mon Fils?	Avait-il oublié tout le soin de mon Fils?
ALono lu.	ÀLono lu.
Adraſte, helas!	Adraste, hélas!
Seigneur.	Seigneur.
CRESUS.	CRESUS.
Tu pleures, tu pâlis.	Tu pleures, tu pâlis.
Tu ne me répons pas.	Tu ne me réponds pas.
Cet Amy ſi fidelle A-t-il ſuivy mon Fils dans la nuit eternelle?	Cet Ami si fidèle A-t-il suivi mon Fils dans la nuit éternelle?
LYCASTE.	LYCASTE.
Il voit le jour, Seigneur.	Il voit le jour, Seigneur.
Mais o comble d’ennuy, Ce Dard.	Mais ô comble d'ennui, Ce Dard.
Acheve.	Achève.
CRESUS.	CRESUS.
LYCASTE.	LYCASTE.
Il vient, vous l’aprendrez de luy,	Il vient, vous l'apprendrez de Seigneur,
SCENE V.	SCÈNE V.
CRESUS, ADRASTE, ERIXENE, ARCAS, LYCASTE.	CRESUS, ADRASTE, ERIXENE, ARCAS, LYCASTE.
CRESUS.	CRESUS.
HE' bien, Prince, mon Fils eſt donc une Ombre vaine, Et l’eternel butin de la Parque inhumaine?	HÉ bien, Prince, mon Fils est donc une Ombre vaine, Et l'éternel butin de la Parque inhumaine?
Cependant de ſes jours vous m’aviez répondu.	Cependant de ses jours vous m'aviez répondu.
Je vous l’ay confié, me l’avez-vous rendu?	Je vous l'ai confié, me l'avez-vous rendu?
ADRASTE.	ADRASTE.
Vôtre colere eſt juſte, & trop duë à mon crime.	Votre colère est juste, et trop due à mon crime.
Hatez-vous d’immoler cette triſte Victime.	Hâtez-vous d'immoler cette triste Victime.
Rien ne me peut, Seigneur, excuſer envers vous, Et je viens me livrer à tout vôtre courroux.	Rien ne me peut, Seigneur, excuser envers vous, Et je viens me livrer à tout votre courroux.
CRESUS.	CRESUS.
Votre crime s’impole une trop dure peine.	Votre crime s'impole une trop dure peine.
Il laiſſe plus de place aux plaintes qu’à la haine, Et méme je dévrois n’en adreſſer qu’au Sort, Si la raiſon régloit un douloureux tranſport.	Il laisse plus de place aux plaintes qu'à la haine, Et même je dévrois n'en adresser qu'au Sort, Si la raison réglait un douloureux transport.
ADRASTE.	ADRASTE.
Non, non, tant de bonté bleſſe vôtre juſtice;	Non, non, tant de bonté blesse votre justice;
Au crime du Coupable égalez le ſuplice.	Au crime du Coupable égalez le suplice.
72 Je mérite, Seigneur, le plus affreux tourment.	72 Je mérite, Seigneur, le plus affreux tourment.
Faut-il pour me punir balancer un moment?	Faut-il pour me punir balancer un moment?
Ordonier queit fer me raviſſe une vie Qu’au Prince vôtre Fils cette main a ravie.	Ordonier queit fer me ravisse une vie Qu'au Prince votre Fils cette main a ravie.
CRESUS.	CRESUS.
Que dites-vous?	Que dites-vous?
Ce Dard qui m’en prive aujourd’huy.	Ce Dard qui m'en prive aujourd'hui.
ADRASTE.	ADRASTE.
Je l’ay lancé.	Je l'ai lancé.
Les Dieux l’ont guidé contre luy.	Les Dieux l'ont guidé contre lui.
Anennanss Ciel, que viens-je d’entendre!	Anennanss Ciel, que viens-je d'entendre!
Elle ſort.	Elle sort.
CRESUS.	CRESUS.
O douleur imprévenë!	Ô douleur imprévenë!
Je pers mon Fils, & c’eſt Adraſte qui le tuë!	Je perds mon Fils, et c'est Andraste qui le tue!
Adraſte, aux ſoins de qui je l’avois confié, Eſt le méme, grands Dieux, qui l’a ſacrifié.	Adraste, aux soins de qui je l'avais confié, Est le même, grands Dieux, qui l'a sacrifié.
Quelque cher qu’il me ſoit, que l’Aſſaſſin périſſe:	Quelque cher qu'il me soit, que l'Assassin périsse:
Aux manes de mon Fils je dois ce ſacrifice.	Aux mânes de mon Fils je dois ce sacrifice.
Hola, Gardes, à moy.	Holà, Gardes, à moi.
Qui peut me retenir?	Qui peut me retenir?
C’en eſt fait, puniſſons.	C'en est fait, punissons.
Et qui faut-il punir?	Et qui faut-il punir?
Adraſte, helas!	Adraste, hélas!
O Ciel, ſi ſourd a ma priere, Tu voulois immoler mon Fils à ta colere, Pour m’adoucir l’horreur de ce coup inhumain, Que ne te ſervois-tu du moins d’une autre main?	Ô Ciel, si sourd une autre main? Tu voulais immoler mon Fils à ta colère, Pour m'adoucir l'horreur de ce coup inhumain, Que ne te servais-tu du moins d'une autre main?
ADRASTE.	ADRASTE.
Et c’eſt nôtre amitié qui me rend plus coupable.	Et c'est notre amitié qui me rend plus coupable.
Je dois mourir.	Je dois mourir.
Donnez un Arreſt équitable.	Donnez un Arrêt équitable.
Déja dans ma fureur je l’aurois prévenu, Si les Gardes d’Atys ne m’avoient retenu.	Déjà dans ma fureur je l'aurais prévenu, Si les Gardes d'Atys ne m'avaient retenu.
Ecoutez moins la voix d’une pitié cruelle.	Écoutez moins la voix d'une pitié cruelle.
Faites tomber, Seigneur, ma teſte criminelle.	Faites tomber, Seigneur, ma tête criminelle.
Puniſſez aujourd’huy les crimes que j’ay faits, Et dérobez ma vie à de nouveaux forfaits.	Punissez aujourd'hui les crimes que j'ai faits, Et dérobez ma vie à de nouveaux forfaits.
Je ſuis né ſous l’aſpect d’un Aſtre ſanguinaire, J’ay tué mon Amy, tranché les jours d’un Frere:	Je suis né sous l'aspect d'un Astre sanguinaire, J'ai tué mon Ami, tranché les jours d'un Frère:
72 Que ſçay-je dans quel ſang je tremperois ma main?	72 Que sais-je dans quel sang je tremperais ma main?
Ma mort importe aux jours de tout le Genre humain.	Ma mort importe aux jours de tout le Genre humain.
Les Dieux m’ont trop longtẽps laiſſé ſoüiller la Terre, unl Fer faſſe aujourd’huy l’office uu ronnerre, ntoulel avec moy mille eies divels, Et d’un lâche Aſſaſſin délivrez l’Univers.	Les Dieux m'ont trop longtẽps laissé soüiller la Terre, un Fer fasse aujourd'hui l'office u ronnerre, ntoulel avec moi mille eyes divels, Et d'un lâche Assassin délivrez l'Univers.
CRESUS.	CRESUS.
En demandant la mort en vain tant attenduë, Vous mõtrez encor mieuxqu’elle vous eſt moins duë, Vous étes, je le voy, de ces Infortunez, Au crime, en dépit d’eux, par le Sort entraînez.	En demandant la mort en vain tant attendue, Vous montrez encor mieuxqu'elle vous est moins due, Vous êtes, je le vois, de ces Infortunez, Au crime, en dépit d'eux, par le Sort entraînez.
La Terre trop ſouvent a vû de vos ſemblables, Et gémy du malheur de ces fameux Coupables.	La Terre trop souvent a vu de vos semblables, Et gémi du malheur de ces fameux Coupables.
Que les Dieux indignez ont fait ainſi que vous Servir d’exemple affreux à leur vaſte courroux.	Que les Dieux indignés ont fait ainsi que vous Servir d'exemple affreux à leur vaste courroux.
A de plus longs malheurs võtre ame condamnée N’a pas encor remply toute ſa deſtinée.	À de plus longs malheurs vomtre âme condamnée N'a pas encor rempli toute sa destinée.
Quelque juſte à mes yeux que ſoit vôtre trépas, Les Dieux ſourds à vos cris ne l’aprouveroient pas.	Quelque juste à mes yeux que soit votre trépas, Les Dieux sourds à vos cris ne l'approuveraient pas.
Vivez.	Vivez.
Ainſi le veut le colere celeſte.	Ainsi le veut le colère céleste.
Mais purgez ces Climats de vôtre aſpect funeſte.	Mais purgez ces Climats de votre aspect funeste.
Fuyez, & vagabond allez en d’autres lieux Porter vôtre infortune & la haine des Dieux,	Fuyez, et vagabond allez en d'autres lieux Porter votre infortune et la haine des Dieux,
ADRASTE.	ADRASTE.
Hé fixez par ma mort le cours de ma miſere, Puniſſez comme Roy, vangez-vous comme Pere.	Hé fixez par ma mort le cours de ma misère, Punissez comme Roy, vengez-vous comme Père.
Regardez vôtre Fils défait, pâle, ſanglant.	Regardez votre Fils défait, pâle, sanglant.
Son ſang doit échaufer vôtre courroux trop lent, Apaiſez par le mien ſa chere Ombre plaintive.	Son sang doit échauffer votre courroux trop lent, Apaisez par le mien sa chère Ombre plaintive.
Il m’apelle, il m’attend ſur l’infernale Rive, A ſes deſirs, aux miens, accordez mon trépas.	Il m'appelle, il m'attend sur l'infernale Rive, À ses désirs, aux miens, accordez mon trépas.
Vous le tuez encore en ne le vengeant pas.	Vous le tuez encore en ne le vengeant pas.
On ſe tait!	On se taît!
à mon crime on refuſe ſa peine!	à mon crime on refuse sa peine!
On la laiſſe à mon choix, elle en eſt plus certaine.	On la laisse à mon choix, elle en est plus certaine.
Ouy, c’eſt tropm’obſtiner a mandier la mort.	Oui, c'est tropm'obstiner à mandier la mort.
On eſt, quand on le veut, le maître de ſon ſort.	On est, quand on le veut, le maître de son sort.
Il ſort.	Il sort.
CRESUS.	CRESUS.
Leaces de lia douſeur en affoiblit l’atteinte, Ferme mes yeux aux pleurs, & mabouche à la plainte.	Leaces de lia douseur en affaiblit l'atteinte, Ferme mes yeux aux pleurs, et mabouche à la plainte.
Ah malheureux Créſus!	Ah malheureux Crésus!
Ciel!	Ciel!
ne m’épargne pas.	ne m'épargne pas.
Frape.	Frappe.
Le moindre coup ſuffit pour mon trépas.	Le moindre coup suffit pour mon trépas.
On l’emporte.	On l'emporte.
Permis d’imprimer.	Permis d'imprimer.
Fait le 29.	Fait le 29.
Mars 1680.	Mars 1680.
DE LA REYNIE.	DE LA REYNIE.
