i’ay deſeſpere, la priere en eſt iettée, Mon ame ſe reſoud d’eſtre perſecutée, ruiqu'a ce que la parque ait borné ſes ſoupirs, Iugés-donc ſi l’amour flatte encor mes deſirs?	j'ai désespère, la prière en est jetée, Mon âme se résoud d'être persécutée, ruiqu'a ce que la parque ait borné ses soupirs, Jugez-donc si l'amour flatte encor mes désirs?
BALAMIR.	BALAMIR.
ll les viendra flatter cette muitte rournee, Lorſque nous vous verrons trancher la deſtinée Des faperbes iivaux qui courent ſur vos pas.	ll les viendra flatter cette muite rourne, Lorsque nous vous errons trancher la destinée Des faperbes jivaux qui courent sur vos pas.
FARAMOND.	FARAMOND.
ce glorieux employ n’eſt deu qu’à voſtre bras,	ce glorieux emploi n'est dû qu'à votre bras,
BALAMIR.	BALAMIR.
Vous en avez deia couché ſur la poumere.	Vous en avez déjà couché sur la poumère.
FARAMOND.	FARAMOND.
Pleut aux bieux que ma vie eut pery la premiere, Et que ie n’euſſe pas par un coup trop fatal.	Plût aux bieux que ma vie eut péri la première, Et que je n'eusse pas par un coup trop fatal.
SALAMIR.	SALAMIR.
Peut-on ſe repentir de perdre ſon rival?	Peut-on se repentir de perdre son rival?
FARAMOND.	FARAMOND.
Non, mais de maſſacrer un frere à ſa maiſtreſſe.	Non, mais de massacrer un frère à sa maîtresse.
DICAMIR.	DICAMIR.
Moins il reſte vivant, plus de champ il nous laiſſe.	Moins il reste vivant, plus de champ il nous laisse.
FARAMOND.	FARAMOND.
Mille raiſonnemens ne ſçauroient ſoulager Vn grain de deſeſpoir.	Mille raisonnements ne sauraient soulager Un grain de désespoir.
BALAMIR.	BALAMIR.
Le deſtin le peut changer.	Le destin le peut changer.
FARAMOND.	FARAMOND.
S’il change, ce ſera pour aigrir mon martyre;	S'il change, ce sera pour aigrir mon martyre;
Mais r’entrons dans le camp, le Soleil va reluire.	Mais rentrons dans le camp, le Soleil va reluire.
C 2	Ç 2
SCENE II	SCÈNE II
MARCOMIRE.	MARCOMIRE.
Adorable Soleil, dont les rayons naiſſants Brillent avec excez pour échauffer mes ſens, Bel aſtre qui ſeras le témoin oculaire Des fieres actions que cent Heros vont faire, Et qui fuis de la nüe, afin de pouvoir mieux Regarder ſur la terre, en mê priſant les Cieur, Si tu veux recevoir de moy des ſacrifices, Augmente ma vigueur dans les beaux exercices Où Mars doit occuper ma force & ma valeur;	Adorable Soleil, dont les rayons naissants Brillent avec excès pour échauffer mes sens, Bel astre qui servas le témoin oculaire Des fières actions que cent Héros vont faire, Et qui fuis de la nue, afin de pouvoir mieux Regarder sur la terre, en mê prisant les Cieur, Si tu veux recevoir de moi des sacrifices, Augmente ma vigueur dans les beaux exercices Où Mars doit occuper ma force et ma valeur;
Favoriſe, grand Dieu, les deſſeins de mon cœur Et redoublant l’ardeur qui fomente ma flame, Fais- moy voir auiourd’huy le Soleil de mon ame Car eſtre ſi long-temps abſent de ſes beaux yeux, Ilme ſemble qu’on m’a chaſſé d’auprés des Dieux, nt que ie ſuis écheu par un coup de tonnerre Du plus haut lieu des Cieux au plus bas de la terre.	Favorise, grand Dieu, les desseins de mon cœur Et redoublant l'ardeur qui fomente ma flamme, Fais- moi voir aujourd'hui le Soleil de mon âme Car que si longtemps absent de ses beaux yeux, Ilme semble qu'on m'a chassé d'auprès des Dieux, n ' on suis écheu par un coup de tonnerre Du plus haut lieu des Cieux au plus bas de la terre.
Du dèpuis mes plaiſirs ſont dedans le tombeau Ie ne voy rien de doux, ie ne voy rien de beau, Ie ſuis chagrin par tout où la ioye eſt feconde Et l’ennemy mortel de la terre & de l’onde.	Du dèpuis mes plaisirs sont dedans le tombeau Je ne vois rien de doux, ie ne vois rien de beau, Je suis chagrin par tout où la joie est féconde Et l'ennemi mortel de la terre et de l'onde.
Excepté mon amour, tout m’eſt indifferent, Malgré les déplaiſirs éternels qu’il me rend.	Excepté mon amour, tout m'est indifférent, Malgré les déplaisirs éternels qu'il me rend.
O divine Albiſinde!	Ô divine Albisinde!
ô ma douce Princeſſe, Ne dois-ie iamais plus voir le trait qui me bleſſe Ah!	ô ma douce Princesse, Ne dois-je jamais plus voir le trait qui me blesse Ah!
courage, ce iour il me ſera permis De le vorr en depit de tous mes ennemis?	courage, ce jour il me sera permis De le vorr en dépit de tous mes ennemis?
Leur forcc eſt inutile, & leur adreſſe vaine Pour empeſcher mon bras de rompre voſtre chaiſ ne :	Leur forcc est inutile, et leur adresse vaine Pour empêcher mon bras de rompre votre chais ne :
Vn courage animé de colere & d’amour Sçait abattre les mouts de la plus forte tour.	Un courage animé de colère et d'amour Sait abattre les moûts de la plus forte tour.
Oüy, oüy, Pere & Tyran, d’une vertu ſacrée.	Oui, oui, Père et Tyran, d'une vertu sacrée.
Dont la brutalité nuict & iour ſe recrée Atourmenter ſon cœur, auſſi bien que ſon corpse Tu te dois preparer à des triſtes remords, Tes crimes recevront auiourd’huy leur ſalaire Si tu ne ſarisfais à ma iuſte colere;	Dont la brutalité nuit et jour se recrée Atourmenter son cœur, aussi bien que son corp Tu te dois préparer à des tristes remords, Tes crimes recevront aujourd'hui leur salaire Si tu ne sarisfais à ma juste colère;
Mais ces emportemens ne ſont pas de ſaiſon, Au combat, à l’aſſaut, avec plus de raiſon L’on ſe peut expliquer à la pointe des lances.	Mais ces emportements ne sont pas de saison, Au combat, à l'assaut, avec plus de raison L'on se peut expliquer à la pointe des lances.
– C’eſt auſſi là qu’il faut remettre ſes vengences, Lamethode eſt mauvaiſe, il meſt rien de plus bas, Que d’inſulter quelqu’un lors qu’il ne l’entend pas, Outre qu’une belle ame abhorre la menace Pas où ſon plus bean loſtre enierement s'efface.	Çà C'est aussi là qu'il faut remettre ses vengences, Lamethode est mauvaise, il mest rien de plus bas, Que d'insulter quelqu'un lors qu'il ne l'entend pas, Outre qu'une belle âme abhorre la menace Pas où son plus bean lotre enièrement s'efface.
SCENE III.	SCÈNE III.
MARCOMIRE, SVNNON,	MARCOMIRE, SUNON,
SVNNON.	SUNNON.
dion frêre vous voila bien ſeul & bien reveur?	dion frère vous voilà bien seul et bien rêveur?
MARCOMIRE.	MARCOMIRE.
Pour moy la ſolitude eſt pleine de douceur, le ſors ſourene du camp fans demander d’eſcorte.	Pour moi la solitude est pleine de douceur, le sors sourène du camp fans demander d'escorte.
SVNNON.	SUNNON.
Il faut étre amoureux pour riſquer de la ſorte;	Il faut être amoureux pour risquer de la sorte;
Mais,, helas!	Mais, hélas!
ſe peut-il que voſtre cœur charmé Goute tant de douceurs loin de l’objet aymé?	se peut-il que votre cœur charmé Goute tant de douceurs loin de l'objet aimé?
RifinComTRuo, Le plaiſir, il eſt vray, ne ſçauroit étre extreme Quand on eſt amoureux, ſans voir ce que l’ot ayme:	RifinComTRE, Le plaisir, il est vrai, ne saurait être extrême Quand on est amoureux, sans voir ce que l'ot aime:
Mais quand on peut penſer à ſon divin obiet, I'on eſt touſiours heureux.	Mais quand on peut penser à son divin objet, J'on est toujours heureux.
SUNNON.	SUNNON.
L’inutile projet!	L'inutile projet!
Quand ie m’impoferois dix ans de folitude, Ma ſouffrance jamais n’en deviendroit moins rude I’ay perdu deſormais tout eſpoir de guerir, Plus ie ſoigne mon mal, plus il me fait ſouffrir;	Quand mille m'imposerais dix ans de solitude, Ma souffrance jamais n'en deviendrait moins rude J'ai perdu désormais tout espoir de guérir, Plus je soigne mon mal, plus il me fait souffrir;
Mais, helas!	Mais, hélas!
de quel mal mon ame eſt-elle at teinte, Seigneur, vous ſçavez trop ce qui cauſe ma plainte;	de quel mal mon âme est-elle at teinte, Seigneur, vous savez trop ce qui cause ma plainte;
I’ayme un obiet ingrat qui brûle d’autres feux:	J'aime un objet ingrat qui brûle d'autres feux:
Vn obiet qui me fuit, & mépriſe mes vœux, Vn cœur épris ailleurs, une beauté charmée, Des yeux déia bandés, une ame de farmée:	Un objet qui me fuit, et méprise mes vœux, Un cœur épris ailleurs, une beauté charmée, Des yeux déjà bandés, une âme de farmée:
O ſort;	Ô sort;
que ne m’ar-tu fait naiſtre un concurrent Avec qui i’euſſe peu vuider le different ?	que ne m'ar-tu fait naître un concurrent Avec qui j'eusse peu vider le différent ?
Vn Frere pour Rivai?	Un Frère pour Rivai?
ô Ciel!	ô Ciel!
l’étrange peine.	l'étrange peine.
Mais un Rival aymé de la plus inhumaine, Vn Rival qui jamais n’e connu de vainqueur:	Mais un Rival aimé de la plus inhumaine, Un Rival qui jamais n'e connu de vainqueur:
Vn uival courtiſé des Dieux eſt du bon heur, Qui ſçait gaigner les cœurs ainſi que les batailles Le donner de l’airoul parmy des luneranles.	Un uival courtisé des Dieux est du bon heur, Qui sais gagner les cœurs ainsi que les batailles Le donner de l'airoul parmi des lunéranles.
MARCOMIRE.	MARCOMIRE.
Si vous n’avez iamais d’autres Rivaux que luy Ie vous verray bien-toſt au bout de voſtre ennuy.	Si vous n'avez jamais d'autres Rivaux que Vou Ie vous verrai bientôt au bout de votre ennui.
SVNNON.	SUNNON.
Ie ſçay bien, ie ſçay blen qu an prue noble eſcla vage entretient ſes ſouſpirs, & ſonde ſon courage;	Je sais bien, Seigneur sais blen qu an prue noble écla vage entretient ses soupirs, et son son courage;
Mais que ſert-il, helas!	Mais que sert-il, hélas!
au feu qui me détruit?	au feu qui me détruit?
Si ſans me vouloir nuyre, en tout iemps il me nuit,	Si sans me vouloir nuire, en tout iemps il me nuit,
MARCOMIRE.	MARCOMIRE.
La conſtance vainc tout, eſperés que la voſtre.	La constance vainc tout, espérez que la vôtre.
M	M
SCENE IV.	SCÈNE IV.
DOAE, SVNNON, VI GANEL.	DOAE, SVNNON, VI GANEL.
LE GARDE.	LE GARDE.
On vous cherche, Seigneur, en tous lieux l’un de l’autre, et ie viens à deſſein de vous en informer.	On vous cherche, Seigneur, en tous lieux l'un de l'autre, et tu viens à dessein de vous en informer.
MA RComirE, le Roy ne ſçait-il pas que nous venons d’armer, iſt il preſt?	MA RComirE, le Roi ne sait-il pas que nous venons d'armer, ît -il prêt?
LE GAFXE.	LE GAFXE.
Oüy, Seigneur;	Oui, Seigneur;
mais le voicy luy-meme, tgaiy avante veis vous auce un loucatieme.	mais le voici autre-même, taigi avante veis vous auce un loucatième.
0	0
SCENE V.	SCÈNE V.
MARCOMIRE, SVNNON, FARAMOND, BALAMIR, Garde.	MARCOMIRE, SUNNON, FARAMOND, BALAMIR, Garde.
FARAMOND.	FARAMOND.
ail-benis ſoient les Dieuy, ie vous rencontre enfin, Vous cauſiez l’un & l’autre à mon cœur du chagrin, Dans cette occaſion ſuiette à mille alarmes On doit étre touſiours dans le camp ſous les armes.	ail-bénis soient les Dieuy, je vous rencontre enfin, Vous causiez l'un et l'autre à mon cœur du chagrin, Dans cette occasion suite à mille alarmes On doit être toujours dans le camp sous les armes.
BALAMIR.	BALAMIR.
Seigneur, dépuis long temps Marcomire & Sun;	Seigneur, depuis long temps Marcomire et Sun;
non Dans ce noble meſtier eut pris voſtre leçon:	non Dans ce noble métier eut pris vôtre leçon:
Ils ſont ſi bien inſtruits, & ſur mer & ſur terre Qu lis ne ſeneent lamais leseffroys de la guerre.	Ils sont si bien instruits, et sur mer et sur terre Qu lis ne seneent lamais leseffroys de la guerre.
MARCOMIRE.	MARCOMIRE.
S’ils ignorent tous deux ce que c’eſt que fremir, Ils en doivent la gloire au vaillant Balamlir, Qui ſçait encourager l’ame la plus timide.	S'ils ignorent tous deux ce que c'est que frémir, Ils en doivent la gloire au vaillant Balamlir, Qui sait encourager l'âme la plus timide.
SVNNON.	SUNNON.
Soubs de tels generaux Sunnon eſt intrepide, Il fait ſi peu de cas d’un monde d’ennemis Qu’il croit à leur abord les rendre tous ſoumis:	Sous de tels généraux Sunnon est intrépide, Il fait si peu de cas d'un monde d'ennemis Qu'il croit à leur abord les rendre tous soumis:
n’içait braver enfin les perils veritables, Se voyant appuyé de deux bras indom ptables.	n'içait braver enfin les périls véritables, Se voyant appuyé de deux bras indom ptables.
BALAMIR, Si vous l’étez de deux, ie le ſeray de trois, Qui donneront au mien entrée aux grands ex ploits No Ouy, dans quelque peril que le deſtin l’engage, Il ſçaura ſeconder l’ardeur de mon courage.	BALAMIR, Si vous l'été de deux, je le serai de trois, Qui donneront au mien entrée aux grands ex ploits No Oui, dans quelque péril que le destin l'engage, Il saura seconder l'ardeur de mon courage.
FARAMOND.	FARAMOND.
it les Roys aſſiegés, & les Roys aſſaillans Dans ce iour glorieux paroiſtront tous vaillans, Le combat commencè, chacun ueut la victoire;	Ut les Rois assiégés, et les Rois assaillants Dans ce jour glorieux paraîtront tous vaillants, Le combat commencèle, chacun ut la victoire;
Mais prenons garde enfin de n’en perdre la gloire, Nos ennemis riroient s’ils nous ſçavoient icy:	Mais prenons garde enfin de n'en perdre la gloire, Nos ennemis riraient s'ils nous savaient ici:
Allés donc, Marcomire, & vous Sunnon auſſi, Donner le dernier ordre, & puis venez nous ioin dre.	Allz donc, Marcomire, et vous Sunnon aussi, Donner le dernier ordre, et puis venez nous join dre.
Mrarcomire & Sunnon s’en vont	Mrarcomire et Sunnon s'en vont
EARAMOND A BALAMIR.	EARAMOND A BALAMIR.
Quand le party contraire en force ſeroit moindre Vous ſçavez que iamais il ne faut negliger Le plus foible ennemy.	Quand le parti contraire en force serait moindre Vous savez que jamais il ne faut négliger Le plus faible ennemi.
BALAMIR.	BALAMIR.
I’en connoy le dange Pour ſe croire ſouvent trop ſeur de la victoire, C’eſt alors qu’on la perd auſſi bien que ſa gloire, Mille exemples, Seigneur, dans les ſiecles paſſés De cette verité nous inſtruiſent aſſez Vn des plus puiſſans Roys qu’ait contenu le monsrv de, (Occupant la moytié de la terre & de l’onde) Le fameux Darius en des combats divers, Avec un A lexandre éprouva ce revers, Il perdit ſes etats, ſa Couronne & ſa vie Pour avoir negligé la courageuſe envie D’un Prince qu’il croyoit traiter comme un enfant, Tout de méme Annibal, ce guerrier triomphant, Pour etre tropimou de la pine de Roine;	J'en connais le dange Pour se croire souvent trop sûr de la victoire, C'est alors qu'on la perd aussi bien que sa gloire, Mille exemples, Seigneur, dans les siècles passés De cette vérité nous instruisent assez Un des plus puissants Rois qu'ait contenu le montru de, (Occupant la moytié de la terre et de l'onde) Le fameux Darius en des combats divers, Avec un A lexandre éprouva ce revers, Il perdit ses états, sa Couronne et sa vie Pour avoir négligé la courageuse envie D'un Prince qu'il croyait traiter comme un enfant, Tout de méme Annibal, ce guerrier triomphant, Pour etre trio de lamp de Roineh
D’un million de gens ne ſauva pas un homme.	D'un million de gens ne sauva pas un homme.
FARAMOND.	FARAMOND.
in fait de guerre on doit touſrours ſe méfier, La fortune eſt volage, elle ſe peut lier Avec le plus poltron comme avecle plus brave, elle change en tous lieux, par tout elle nous brave, Nous voyons triompher ſouvent les vicieux De celuy qui paroit en vertu glorieux, Laforce quelque fois ſuccombe à la foibleſſe, Tantoſt le fort nous flatte, & tantoſt il nous bleſſe, Il faut donc ſe munir contre les accidens Qui pour eſtieample veus perdene les maprudens.	in fait de guerre on doit tousrours se méfier, La fortune est volage, elle se peut lier Avec le plus poltron comme avecle plus brave, elle change en tous lieux, par tout elle nous brave, Nous voyons triompher souvent les vicieux De celui qui paraît en vertu glorieux, Laforce quelque fois succombe à la faiblesse, Tantôt le fort nous flatte, et tantôt il nous blesse, Il faut donc se munir contre les accidents Qui pour estieample veus perdene les maprudens.
SCENE VI.	SCÈNE VI.
FARAMOND, BALAMIR, MARCOMIRE, SVNNON, Gardes.	FARAMOND, BALAMIR, MARCOMIRE, SVNNON, Gardes.
