M.	M.
& les lit.	et les lit.
Chaſte Princeſſe dont les yeux Forcent les mortels & les Dieux	Chaste Princesse dont les yeux Forcent les mortels et les Dieux
De rendre vn hommage à vos charmes, Excuſez ma temerité Si ma gloire met bas les armes Pour en charger l’autel d’vne diuinité.	De rendre un hommage à vos charmes, Excusez ma témérité Si ma gloire met bas les armes Pour en charger l'autel d'une divinité.
Il euſt fallu viure ſans cœur, Ou ne voir point cét œil vainqueur, Pour n'en auoir pas l’ame atteinte, Si i’ayme accuſez vos attralts, L’amour a ſurmonté ma crainte, Et ma foible raiſon cede à vos moindres traits.	Il eût fallu vivre sans cœur, Ou ne voir point cet œil vainqueur, Pour n'en avoir pas l'âme atteinte, Si j'aime accusez vos attralts, L'amour a surmonté ma crainte, Et ma faible raison cède à vos moindres traits.
Vos doux regars me font mourir, Et pourtant ie ne puis ſouffrir Vne heure de temps voſtre abſence:	Vos doux régars me font mourir, Et pourtant ici ne puis souffrir heure de temps vôtre absence:
Meſme pour vous adorer mieux Quand ie ſuis en voſtre preſence Mon ame tranſportée eſt toute dans mes yeux:	Même pour vous adorer mieux Quand on suis en votre présence Mon âme transportée est toute dans mes yeux:
Bel aſtre, adorable à mes vœux, Deuez-vous meſpriſer mes feux?	Bel astre, adorable à mes vœux, Dévez-vous mépriser mes feux?
C’eſt voſtre œil qui les a fait naiſtre, Receuez-moy pour voſtre Amant, Et puis ie vous feray pareſtre, Que ie ſçay bienaymer & vaincre également.	C'est votre œil qui les a fait naître, Récevez-moi pour votre Amant, Et puis quelque vous ferai paraître, Que ie bien bienaymer et vaincre également.
Il pourſuit ainſi.	Il poursuit ainsi.
Traistre, ces vers teſmoins de ta melancholie M’incitent dauantage a punir ta folie, Mais ce n'est pas le tout, ce billet que voicy Comient qneune poorenquieme quanapoir icy, Il prend le billet dans la main de	Traître, ces vers témoins de ta mélancolie M'incitent davantage a punir ta folie, Mais ce n'est pas le tout, ce billet que voici Comient qneune poorenquieme quanapoir ici, Il prend le billet dans la main de
Cleraſte, & le lit.	Cleraste, et le lit.
Prince, le doux obiet de mon inquietude, Iuoir, Tes charmes m’ont vaincuë autãt que ton pouMes yeux en te voyant ont fait ma ſeruitude, Et mon cœur pourte plaire a trahymondeuoir.	Prince, le doux objet de mon inquiétude, Juoir, Tes charmes m'ont vaincue autant que ton pouMes yeux en te voyant ont fait ma servitude, Et mon cœur pourte plaire a trahymondeuoir.
Il reprend ainſi.	Il reprend ainsi.
Ingrate, aſſeure toy que i’ay trop de fineſſe Pour couper le chemin à l’amour qui te bleſſe, N’importe ce qu'õ die apres de mõ deſſein, [ ſin, Qu'on me tiẽne vn perfide, vn traiſtre, vn aſſaſPourueu qu’il reüßiſſe au bõ-heur que i'eſpere, Cela n'eſt pas baſtant d’irriter macolere.	Ingrate, assure toi que j'ai trop de finesse Pour couper le chemin à l'amour qui te blesse, N'importe ce qu'on me tendre de mon dessein, [ in, Qu'on me tienne un perfide, un traître, une assasPourvu qu'il réussisse au bõ-heur que j'espère, Cela n'est pas bâtant d'irriter macère.
Allons trouuer Philante, & ſelon qu’il dira, Suiure de poincten poinct ce qu’il ordonnera.	Allons trouver Philante, et selon qu'il dira, Suivre de pointen point ce qu'il ordonnera.
Il s’en va.	Il s'en va.
CLERASTE s’eſueillant, dit.	CLÉRASTE s'éveillant, dit.
Mõ Aurore debout, quey rouruormez encore, Faut-il que le Soleil ſe leue auant l’Aurore?	Momme Aurore debout, quei rourvormés encore, Faut-il que le Soleil se lève avant l'Aurore?
Nous n'auons plus de iour, & ce peu qui nous Retire ſa lumiere, & fait place à la nuit.	Nous n'avons plus de jour, et ce peu qui nous Retire sa lumière, et fait place à la nuit.
luit	luit
AXIANE.	AXIANE.
Il eſt deſia bien tard, puis qu’on void diſpareſtre Les fleurs qu'à ce matin le Soleila fait naiſtre, Retirons-nous, mon ame, attendant que le iour Recommence de luire auecques noſtre Amour.	Il est déjà bien tard, puis qu'on voit disparaître Les fleurs qu'à ce matin le Soleila fait naître, Retirons-nous, mon âme, attendant que le jour Recommence de luire auecques notre Amour.
CLERASTE.	CLÉRASTE.
Imiere, Mon bel Aſtre, tes yeux n’ont que trop de luEt le Soleil fait bien d’auancer pa turriere, Voyãt par lés rayonc que iettẽt tes beaux yeux Que tu n'es icy bas que ce qu’il eſt aux Cieux.	Imière, Mon bel Astre, tes yeux n'ont que trop de luEt le Soleil fait bien d'avancer p urrière, Voyant par l' aionc que jetant tes beaux yeux Que tu n'es ici bas que ce qu'il est aux Cieux.
AXIANE.	AXIANE.
Si ton humeur perſiſte à tenir ces paroles, Que l'artifice enſeigne en ſes feintes eſcoles, Ie croiray (quoy qu'à tort tu le vueilles celer) Que tu n'as point d’amour que pour d’ißsimuler.	Si ton humeur persiste à tenir ces paroles, Que l'artifice enseigne en ses feintes écoles, Je croirai (quoi qu'à tort tu le veuilles celer) Que tu n'as point d'amour que pour d'ysimuler.
CLERASTE.	CLÉRASTE.
Ah!	Ah!
mon Ange, pardon, c'eſt offenſer moname, De faire vn iugement qui l’accuſe de blâme, Et ie iure l’amour qui regne en vos appas, Que i'aymeray vos yeux au delà du trespas.	mon Ange, pardon, c'est offenser moname, De faire un jugement qui l'accuse de blâme, Et ieaire l'amour qui règne en vos appas, Que j'aimerai vos yeux au delà du trépas.
AXIANE.	AXIANE.
Moy, ie ne veux iurer que par cette puiſſance Qui ſouſmet tous les coeurs à ſon obeiſſance, ue Cleraſte aſſeuré dans ſa fidelité, Commandera tout ſeul deſſus ma volonté.	Moi, Seigneur ne veux jurer que par cette puissance Qui soumet tous les coeurs à son obéissance, ue Cleraste assuré dans sa fidélité, Commandera tout seul dessus ma volonté.
ACTE TROISIESME.	ACTE -TROISIÈME.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
MEANDRE.	MÉANDRE.
PHILANTE.	PHILANTE.
MENDRE.	MENDRE.
N fin tu vois l’eſtat de ma peine amoureuſe, [reuſe Et la cõdition d’vne ame ma lheuEn fin tu vois Philante, où la rigueur du ſort Reduit vn pauure amãt qui n'attẽd que la mort, Icy, cher confident, quelque effet qui ſuccede, Apporte le dictame au mal qui me poſſede, Poßible tes conſeils obligen mru iemment Seruiront à mes feux de rafraiſchiſſement:	N fin tu vois l'état de ma peine amoureuse, [réuse Et la comdition d'une âme ma luEn fin tu vois Philante, où la rigueur du sort Réduit un pauvre amãt qui n'attẽd que la mort, Ici, cher confident, quelque effet qui succède, Apporte le dictame au mal qui me possède, Pognible tes conseils obligen m' iemment Serviront à mes feux de rafraîchissement:
Cherche à ma paßion quelque peu d’allegeance, Et donne à mon malheur ce peu de bien veillãce.	Cherche à ma passion quelque peu d'allégeance, Et donne à mon malheur ce peu de bien veillance.
PHILANTE.	PHILANTE.
Mon Prince eſloignez-vous de ce pays fatal, Quittez pour peude temps l’objet de voſtremal.	Mon Prince éloignez-vous de ce pays fatal, Quittez pour peude temps l'objet de votremal.
L’effect n'a plus de lieu quand la cauſe eſt oſtee, Ie ſçay bien que voſtre ame autre-part arreſtee Ne gouſteraiamais, que difficilement, Ce moyen de guerir par vn eſloignement.	L'effet n'a plus de lieu quand la cause est ôte, Je sais bien que votre âme autre-part arrête Ne gousteraiamais, que difficilement, Ce moyen de guérir par un éloignement.
MEANDRE.	MÉANDRE.
L’eſloignement ne peut eſteindre ceſte flame, Qu’vn objet amoureux allume dans mon ame, Et ie ne puis aller ſi loing auecques toy Que ie n'aye touſiours mon tourment auec moy, Philante, cet exil, apres l’auoirlaißée, L’oſtera de mes yeux, & nonde ma pensée:	L'éloignement ne peut éteindre cette flamme, Qu'un objet amoureux allume dans mon âme, Et grande ne puis aller si loin avec toi Que quelque n'aie toujours mon tourment avec moi, Philante, cet exil, après l'auoirlaissée, L'ôtera de mes yeux, et nonde ma pensée:
Außi ie me tiendrois fauorisé des Dieux, S’ils l’oſtoient à mon ame auſsi bien qu’à mes THILANTE.	Aussi ie me tiendrais favorisé des Dieux, S'ils l'ôtaient à mon âme aussi bien qu'à mes THILANTE.
L yeux!	L yeux!
Ceſte raiſon pourtant en voſtre ame eſgarée, Eſt la moins infaillible & la plus aſſeurée.	Cette raison pourtant en votre âme égarée, Est la moins infaillible et la plus assurée.
MEANDRE.	MÉANDRE.
Ce remede cruel pour mon bien preparé, Eſt le plus inutile & le moins aſſeurt.	Ce remède cruel pour mon bien préparé, Est le plus inutile et le moins assurt.
PHILANTE.	PHILANTE.
Ipare Voſtre eſprit inſenſible au bien qu’on luy preN’a pour ſa gueriſon qu'vn ſentiment barbare.	Jépare Votre esprit insensible au bien qu'on lui préN'a pour sa guérison qu'un sentiment barbare.
MEANDRE.	MÉANDRE.
Mon eſprit inſenſible à ta foible raiſon, Poſſedant Axiane aura ſa gueriſon.	Mon esprit insensible à ta faible raison, Possédant Axiane aura sa guérison.
PHILANTE.	PHILANTE.
lade Meandre, aſſeurez vous que voſtre eſprit maN'enioüira iamais comme il ſeperſuade.	lade Meandre, assurés vous que votre esprit maN'enjouira jamais comme il sepersuade.
MEANDRE.	MÉANDRE.
I mlante, aſſeure toy que mes inuentions Supplèront au defaut de mes affections.	I mlante, assure toi que mes inventions Supplèront au défaut de mes affections.
PHILANTE.	PHILANTE.
Croyez quole deſſein qui butte à la ſurprendre N’aura point le ſuccés qui s’en deuroit attẽdre, Puis qu’vne fois deſia l’on la priſe en vos mains, Vous meditez des vœux qui ſont biẽ incertains Mais à quoy ſongez vous dechercher des conqueſtes, Vous à qui le bon-heur en offre de ſi preſtes?	Croyez quole dessein qui butte à la surprendre N'aura point le succès qui s'en devrait attendre, Puis qu'une fois déjà l'on la prise en vos mains, Vous médités des vœux qui sont bien incertains Mais à quoi songez vous déchercher des conquêtes, Vous à qui le bonheur en offre de si prêtes?
Rozemonde eſt l’obiet où voſtre paſsion Deuroit eſtre portée auec affection, Cette Belle vous ayme, & ſe tiendroit heureuſe Que Meãdre acceptât ſa recherche amoureuſe, Au reste ſa beauté n'eſt point à meſpriſer, Et vous nedeuez point ce party refuſer.	Rozémonde est l'objet où votre passion Deurait être portée avec affection, Cette Belle vous aime, et se tiendrait heureuse Que Meãdre acceptât sa recherche amoureuse, Au reste sa beauté n'est point à mépriser, Et vous nedez point ce parti refuser.
MENDRE.	MENDRE.
Ie ſçay que Rozemonde a beaucoup de mertes, Mais monamourchez elle a treuué des limites Ses yeux n'ont point d’attraits qui captiuent mes ſens, Et ceux là d’Axiane ont des charmes puiſſans.	Je sais que Rozémonde a beaucoup de mertes, Mais monamourchez elle a trouvé des limites Ses yeux n'ont point d'attraits qui captivent mes sens, Et ceux -là d'Axiane ont des charmes puissants.
PHILANTE.	PHILANTE.
Si voſtre affection eſt ainſi limitée, Et ſi dans ce deſſe in voſtre ame eſt arreſtée, Ie preuois du bonheur dans vne inuention Qui vous mettra tout ſeul en ſa poſſeſsion.	Si votre affection est ainsi limitée, Et si dans ce desse in votre âme est arrêtée, Je prévois du bonheur dans une invention Qui vous mettra tout seul en sa possession.
MEANDRE.	MÉANDRE.
Si toninuention rend vn ſuccés prospere, Ie te feray du bien plus que iu n’en espere.	Si toninuention rend un succès prospère, Je te ferai du bien plus que ju n'en espère.
PHILANTE.	PHILANTE.
Ne vous en mettez point dauantage en ſoucy Et laiſſez moy le ſoin de penſer a cecy, Faittes moy ce plaiſir ſeulement de me croire, Et mon inuention vous promet la victoire.	Ne vous en mettez point davantage en souci Et laissez moi le soin de penser a ceci, Faites moi ce plaisir seulement de me croire, Et mon invention vous promet la victoire.
MEANDRE.	MÉANDRE.
Si tu fais ce coup là, Philante aſſeure toy D’auoirfait ta fortune auec vn fils de Roy.	Si tu fais ce coup là, Philante assure toi D'avoirfait ta fortune avec un fils de Roi.
ACTE	ACTE
ACTE III.	ACTE III.
SCENE II.	SCÈNE II.
ROZEMONDE.	ROZEMONDE.
MEANDRE.	MÉANDRE.
ROZEMONDE.	ROZEMONDE.
Anguiray-ie touſiours ſans eſpoir d’aſfiſtance?	Anguirai-je toujours sans espoir d'asfistance?
I’ay trop d’affection pour garder ma conſtance, C’eſt-elle qui s’oppoſe au cours de mes plaiſirs, Et propoſe la honte à mes iuſtes deſirs, Mon amour eſt trop fort pour le vouloir contraindre, 6e* ſont ſi grands qu’on ne les peut Et, y le & le temps ne les font qu’enflamer, Vouloir guerir c'eſt les enuenimer:	J'ai trop d'affection pour garder ma constance, C'est-elle qui s'oppose au cours de mes plaisirs, Et propose la honte à mes justes désirs, Mon amour est trop fort pour le vouloir contraindre, 6e* sont si grands qu'on ne les peut Et, y le et le temps ne les font qu'enflammer, Vouloir guérir c'est les envenimer:
I ma paßion deuient trop vio lente, orte au lieu de cœur vne flame bruſlante.	I ma passion devient trop vio lente, orte au lieu de cœur une flamme brûlante.
y, foible reſpect, tu n’auras plus de lieu, lfaut que tu le cede à laforce d’vn Dieu, Car l’Amour m'a bleſſée auecque tãt d’amorces Que mon deuoir n'a plus que d’inutiles forces Re ſoluõs-nous, mõ ame, à deſcouurirmes feux.	y, faible respect, tu n'auras plus de lieu, lfaut que tu le cède à laforce d'un Dieu, Car l'Amour m'a blessée auecque tãt amorces Que mon deuoir n'a plus que inutiles forces Re soluõs-nous, âme, descouurirmes feux.
Et prenõs auiourd’huy la fortune aux cheueux.	Et prenons aujourd'hui la fortune aux cheveux.
En fin c'eſt trop long-temps ſouſpirer & ſe plaindre, Si ie n’eſpere rien, ie ne dois plus rien craindre.	En fin c'est trop longtemps soupirer et se plaindre, Si tu n'espère rien, toujours ne dois plus rien craindre.
Mais ie croy que l’Amour fauorable à mes Veut que l’occaſion finiſſe mes douleurs;	Mais ie cy que l'Amour favorable à mes Veut que l'occasion finisse mes douleurs;
ſpleurs Mon amant dont l’eſprit eſt eſgal aux merites M’honore chaque iour d’vne de ſes viſites, C’eſt dãs cette rencontre où ie veux que mõ cœur Se rẽde tout à fait aux mains de ſon vainqueur.	spleurs Mon amant dont l'esprit est égal aux mérites M'honore chaque jour d'une de ses visites, C'est dans cette rencontre où tu veux que mon cœur Se rendre tout à fait aux mains de son vainqueur.
A propos, voicy l’heure où mon ſort fauorable Me ſaul voir tom ley louistrevoiter dorable, Mais le voicy qui ſonge, & qui ne me Il faut ſçauoir de luy ma vie ou montre	À propos, voici l'heure où mon sort favorable Me saul voir tom lei louistrevaiter dorable, Mais le voici qui songe, et qui ne me Il faut savoir de lui ma vie ou montre
Elle parle à luy.	Elle parle à Seigneur.
En fin, braue guerrier, cette humeur ſolitai Qui prend la reſuerie à ſa ſuitte ordinaire, Ne ſe rencontre point dans vn eſprit bien fait, Vn Prince ſolitaire eſt beaucoup moins parfait	En fin, brave guerrier, cette humeur solitai Qui prend la rêverie à sa suite ordinaire, Ne se rencontre point dans un esprit bien fait, Un Prince solitaire est beaucoup moins parfait
MEANDRE.	MÉANDRE.
Ah!	Ah!
Madame, pardon, excuſez ie vous prie Si mon humeur ſe plaiſt dedans la reſuerie, Mon eſprit a failly pluſtoſt que mon deuoir.	Madame, pardon, excusez -je vous prie Si mon humeur se plaît dedans la rêverie, Mon esprit a failly plutôt que mon devoir.
ROZEMONDE.	ROZEMONDE.
Mettons la feinte à part, ie deſire ſçauoir unnujaue mumener peififecide ineſpreſei ma flame, Et ſi tous mes malheurs ne vous touchent point MEANDRE.	Mettons la feinte à part, on désire sçauoir unnujave mumener peififecide inespresei ma flamme, Et si tous mes malheurs ne vous touchent point MÉANDRE.
